timestamps,PPG1,PPG2,PPG3,Marker0
1749791217.399,84167.000,0.000,206.000,0
1749791217.414,84114.000,0.000,209.000,0
1749791217.430,84182.000,0.000,193.000,0
1749791217.446,84171.000,139103.000,179.000,0
1749791217.461,84073.000,139097.000,195.000,0
1749791217.477,84169.000,139096.000,190.000,0
1749791217.493,84171.000,139105.000,130.000,0
1749791217.508,84212.000,139121.000,193.000,0
1749791217.524,84153.000,139093.000,111.000,0
1749791217.539,84249.000,139101.000,193.000,0
1749791217.555,84160.000,139106.000,203.000,0
1749791217.571,84184.000,139089.000,188.000,0
1749791217.586,84243.000,139068.000,205.000,0
1749791217.602,84172.000,139101.000,256.000,0
1749791217.618,84140.000,139095.000,193.000,0
1749791217.633,84153.000,139083.000,216.000,0
1749791217.649,84161.000,139090.000,248.000,0
1749791217.664,84133.000,139087.000,174.000,0
1749791217.680,84167.000,139111.000,187.000,0
1749791217.696,84165.000,139135.000,172.000,0
1749791217.711,84087.000,139140.000,193.000,0
1749791217.727,84155.000,139111.000,174.000,0
1749791217.743,84226.000,139129.000,191.000,0
1749791217.758,84175.000,139129.000,194.000,0
1749791217.774,84137.000,139118.000,134.000,0
1749791217.789,84250.000,139104.000,194.000,0
1749791217.805,84173.000,139091.000,201.000,0
1749791217.821,84203.000,139090.000,189.000,0
1749791217.836,84198.000,139068.000,178.000,0
1749791217.852,84170.000,139073.000,261.000,0
1749791217.868,84154.000,139081.000,193.000,0
1749791217.883,84177.000,139057.000,194.000,0
1749791217.899,84168.000,139096.000,219.000,0
1749791217.914,84173.000,139131.000,168.000,0
1749791217.930,84180.000,139148.000,139.000,0
1749791217.946,84097.000,139178.000,216.000,0
1749791217.961,84205.000,139174.000,194.000,0
1749791217.977,84178.000,139180.000,132.000,0
1749791217.993,84229.000,139181.000,195.000,0
1749791218.008,84187.000,139203.000,180.000,0
1749791218.024,84256.000,139199.000,174.000,0
1749791218.039,84233.000,139215.000,193.000,0
1749791218.055,84178.000,139225.000,208.000,0
1749791218.071,84255.000,139237.000,192.000,0
1749791218.086,84181.000,139186.000,195.000,0
1749791218.102,84190.000,0.000,166.000,0
1749791218.118,84152.000,0.000,193.000,0
1749791218.133,84181.000,0.000,235.000,0
1749791218.149,84166.000,0.000,161.000,0
1749791218.164,84186.000,0.000,193.000,0
1749791218.180,84179.000,0.000,146.000,0
1749791218.196,84115.000,139209.000,195.000,0
1749791218.211,84195.000,139180.000,167.000,0
1749791218.227,84206.000,139171.000,177.000,0
1749791218.243,84226.000,139182.000,195.000,0
1749791218.258,84200.000,139169.000,136.000,0
1749791218.274,84261.000,139143.000,195.000,0
1749791218.289,84158.000,139118.000,190.000,0
1749791218.305,84179.000,139094.000,209.000,0
1749791218.321,84228.000,139141.000,196.000,0
1749791218.336,84145.000,139126.000,192.000,0
1749791218.352,84153.000,139133.000,194.000,0
1749791218.368,84182.000,139155.000,192.000,0
1749791218.383,84175.000,139138.000,194.000,0
1749791218.399,84167.000,139125.000,184.000,0
1749791218.414,84192.000,139124.000,155.000,0
1749791218.430,84172.000,139123.000,196.000,0
1749791218.446,84169.000,139146.000,196.000,0
1749791218.461,84182.000,139182.000,134.000,0
1749791218.477,84209.000,139175.000,206.000,0
1749791218.493,84177.000,139157.000,188.000,0
1749791218.508,84180.000,139169.000,134.000,0
1749791218.524,84230.000,139148.000,194.000,0
1749791218.539,84183.000,139175.000,219.000,0
1749791218.555,84241.000,139183.000,191.000,0
1749791218.571,84166.000,139180.000,181.000,0
1749791218.586,84183.000,139174.000,286.000,0
1749791218.602,84139.000,139177.000,169.000,0
1749791218.618,84182.000,139146.000,193.000,0
1749791218.633,84144.000,139111.000,231.000,0
1749791218.649,84170.000,139109.000,194.000,0
1749791218.664,84181.000,139071.000,179.000,0
1749791218.680,84087.000,139079.000,195.000,0
1749791218.696,84171.000,139067.000,196.000,0
1749791218.711,84175.000,139088.000,133.000,0
1749791218.727,84216.000,139110.000,203.000,0
1749791218.743,84180.000,139114.000,149.000,0
1749791218.758,84188.000,139105.000,205.000,0
1749791218.774,84185.000,139143.000,194.000,0
1749791218.789,84175.000,139168.000,205.000,0
1749791218.805,84246.000,139158.000,194.000,0
1749791218.821,84182.000,139171.000,205.000,0
1749791218.836,84165.000,139184.000,225.000,0
1749791218.852,84155.000,139180.000,187.000,0
1749791218.868,84194.000,139214.000,247.000,0
1749791218.883,84116.000,139191.000,195.000,0
1749791218.899,84183.000,139190.000,221.000,0
1749791218.914,84178.000,139226.000,160.000,0
1749791218.930,84090.000,139231.000,193.000,0
1749791218.946,84191.000,139199.000,174.000,0
1749791218.961,84225.000,139207.000,198.000,0
1749791218.977,84193.000,139211.000,197.000,0
1749791218.993,84187.000,139224.000,133.000,0
1749791219.008,84269.000,139232.000,203.000,0
1749791219.024,84186.000,139246.000,208.000,0
1749791219.039,84229.000,139250.000,191.000,0
1749791219.055,84207.000,139271.000,193.000,0
1749791219.071,84183.000,139249.000,227.000,0
1749791219.086,84187.000,139201.000,194.000,0
1749791219.102,84186.000,139178.000,204.000,0
1749791219.118,84181.000,139122.000,245.000,0
1749791219.133,84202.000,139062.000,227.000,0
1749791219.149,84184.000,139090.000,136.000,0
1749791219.164,84107.000,139088.000,203.000,0
1749791219.180,84190.000,139133.000,218.000,0
1749791219.196,84180.000,139151.000,146.000,0
1749791219.211,84227.000,139139.000,194.000,0
1749791219.227,84156.000,139146.000,191.000,0
1749791219.243,84210.000,139169.000,171.000,0
1749791219.258,84222.000,139173.000,191.000,0
1749791219.274,84176.000,139171.000,226.000,0
1749791219.289,84233.000,139182.000,176.000,0
1749791219.305,84183.000,139183.000,195.000,0
1749791219.321,84158.000,139183.000,212.000,0
1749791219.336,84140.000,139174.000,193.000,0
1749791219.352,84191.000,139178.000,225.000,0
1749791219.368,84147.000,139192.000,219.000,0
1749791219.383,84184.000,139167.000,205.000,0
1749791219.399,84179.000,139172.000,147.000,0
1749791219.414,84177.000,139200.000,194.000,0
1749791219.430,84194.000,139186.000,189.000,0
1749791219.446,84164.000,139144.000,152.000,0
1749791219.461,84207.000,139148.000,195.000,0
1749791219.477,84179.000,139150.000,144.000,0
1749791219.493,84256.000,139146.000,192.000,0
1749791219.508,84154.000,139142.000,188.000,0
1749791219.524,84184.000,139137.000,226.000,0
1749791219.539,84253.000,139160.000,204.000,0
1749791219.555,84177.000,139146.000,218.000,0
1749791219.571,84196.000,139142.000,210.000,0
1749791219.586,84199.000,139159.000,195.000,0
1749791219.602,84173.000,139147.000,201.000,0
1749791219.618,84118.000,139158.000,192.000,0
1749791219.633,84191.000,139158.000,196.000,0
1749791219.649,84181.000,139168.000,172.000,0
1749791219.664,84108.000,139191.000,205.000,0
1749791219.680,84178.000,139193.000,130.000,0
1749791219.696,84217.000,139185.000,168.000,0
1749791219.711,84188.000,139202.000,193.000,0
1749791219.727,84199.000,139196.000,139.000,0
1749791219.743,84269.000,139226.000,194.000,0
1749791219.758,84196.000,139227.000,199.000,0
1749791219.774,84242.000,139211.000,218.000,0
1749791219.789,84191.000,139247.000,192.000,0
1749791219.805,84195.000,139214.000,247.000,0
1749791219.821,84165.000,139154.000,173.000,0
1749791219.836,84190.000,139182.000,191.000,0
1749791219.852,84184.000,139204.000,228.000,0
1749791219.868,84131.000,139180.000,194.000,0
1749791219.883,84214.000,139167.000,161.000,0
1749791219.899,84105.000,139162.000,194.000,0
1749791219.914,84193.000,139170.000,196.000,0
1749791219.930,84185.000,139149.000,133.000,0
1749791219.946,84219.000,139150.000,203.000,0
1749791219.961,84183.000,139129.000,156.000,0
1749791219.977,84204.000,0.000,215.000,0
1749791219.993,84207.000,0.000,195.000,0
1749791220.008,84171.000,0.000,215.000,0
1749791220.024,84190.000,0.000,196.000,0
1749791220.039,84162.000,0.000,194.000,0
1749791220.055,84182.000,0.000,245.000,0
1749791220.071,84183.000,139142.000,192.000,0
1749791220.086,84181.000,139138.000,237.000,0
1749791220.102,84100.000,139147.000,193.000,0
1749791220.118,84181.000,139138.000,192.000,0
1749791220.133,84175.000,139141.000,146.000,0
1749791220.149,84077.000,139112.000,191.000,0
1749791220.164,84227.000,139111.000,167.000,0
1749791220.180,84188.000,139109.000,175.000,0
1749791220.196,84204.000,139130.000,176.000,0
1749791220.211,84201.000,139107.000,196.000,0
1749791220.227,84251.000,139120.000,165.000,0
1749791220.243,84174.000,139119.000,194.000,0
1749791220.258,84155.000,139116.000,189.000,0
1749791220.274,84227.000,139135.000,185.000,0
1749791220.289,84178.000,139138.000,272.000,0
1749791220.305,84148.000,139139.000,194.000,0
1749791220.321,84170.000,139145.000,193.000,0
1749791220.336,84171.000,139124.000,247.000,0
1749791220.352,84137.000,139149.000,172.000,0
1749791220.368,84170.000,139144.000,156.000,0
1749791220.383,84173.000,139141.000,195.000,0
1749791220.399,84181.000,139149.000,195.000,0
1749791220.414,84172.000,139159.000,129.000,0
1749791220.430,84235.000,139154.000,192.000,0
1749791220.446,84174.000,139144.000,187.000,0
1749791220.461,84181.000,139140.000,136.000,0
1749791220.477,84218.000,139154.000,191.000,0
1749791220.493,84185.000,139163.000,188.000,0
1749791220.508,84252.000,139186.000,194.000,0
1749791220.524,84196.000,139196.000,192.000,0
1749791220.539,84189.000,139178.000,188.000,0
1749791220.555,84146.000,139158.000,193.000,0
1749791220.571,84186.000,139170.000,216.000,0
1749791220.586,84189.000,139183.000,228.000,0
1749791220.602,84159.000,139149.000,194.000,0
1749791220.618,84186.000,139157.000,147.000,0
1749791220.633,84173.000,139144.000,166.000,0
1749791220.649,84176.000,139105.000,193.000,0
1749791220.664,84124.000,139105.000,154.000,0
1749791220.680,84222.000,139104.000,192.000,0
1749791220.696,84156.000,139099.000,181.000,0
1749791220.711,84248.000,139069.000,196.000,0
1749791220.727,84177.000,139077.000,204.000,0
1749791220.743,84176.000,139103.000,216.000,0
1749791220.758,84215.000,139086.000,184.000,0
1749791220.774,84171.000,139057.000,230.000,0
1749791220.789,84170.000,139060.000,224.000,0
1749791220.805,84183.000,139060.000,194.000,0
1749791220.821,84178.000,139051.000,184.000,0
1749791220.836,84118.000,139059.000,192.000,0
1749791220.852,84173.000,139054.000,193.000,0
1749791220.868,84188.000,139054.000,148.000,0
1749791220.883,84079.000,139075.000,196.000,0
1749791220.899,84178.000,139060.000,152.000,0
1749791220.914,84179.000,139059.000,171.000,0
1749791220.930,84161.000,139047.000,210.000,0
1749791220.946,84160.000,139011.000,161.000,0
1749791220.961,84243.000,139028.000,192.000,0
1749791220.977,84157.000,139023.000,192.000,0
1749791220.993,84190.000,139015.000,178.000,0
1749791221.008,84115.000,139038.000,188.000,0
1749791221.024,84159.000,139039.000,285.000,0
1749791221.039,84140.000,139028.000,194.000,0
1749791221.055,84172.000,139069.000,170.000,0
1749791221.071,84150.000,139071.000,248.000,0
1749791221.086,84090.000,139041.000,194.000,0
1749791221.102,84147.000,139070.000,175.000,0
1749791221.118,84103.000,139065.000,197.000,0
1749791221.133,84172.000,139069.000,208.000,0
1749791221.149,84154.000,139062.000,160.000,0
1749791221.164,84203.000,139066.000,195.000,0
1749791221.180,84162.000,139075.000,195.000,0
1749791221.196,84188.000,139070.000,219.000,0
1749791221.211,84123.000,139060.000,194.000,0
1749791221.227,84169.000,139083.000,227.000,0
1749791221.243,84186.000,139077.000,193.000,0
1749791221.258,84165.000,139077.000,192.000,0
1749791221.274,84173.000,139079.000,285.000,0
1749791221.289,84139.000,139080.000,194.000,0
1749791221.305,84167.000,139076.000,224.000,0
1749791221.321,84110.000,139083.000,218.000,0
1749791221.336,84181.000,139091.000,193.000,201
1749791221.352,84143.000,139089.000,137.000,0
1749791221.368,84084.000,139101.000,189.000,0
1749791221.383,84197.000,139120.000,167.000,0
1749791221.399,84193.000,139107.000,154.000,0
1749791221.414,84209.000,139086.000,189.000,0
1749791221.430,84179.000,139077.000,194.000,0
1749791221.446,84260.000,139074.000,194.000,0
1749791221.461,84163.000,139070.000,193.000,0
1749791221.477,84169.000,139072.000,242.000,0
1749791221.493,84195.000,139077.000,191.000,0
1749791221.508,84168.000,139057.000,267.000,0
1749791221.524,84135.000,139046.000,211.000,0
1749791221.539,84171.000,139050.000,193.000,0
1749791221.555,84177.000,139017.000,249.000,0
1749791221.571,84095.000,139045.000,196.000,0
1749791221.586,84171.000,139041.000,189.000,0
1749791221.602,84171.000,139034.000,170.000,0
1749791221.618,84090.000,139039.000,195.000,0
1749791221.633,84175.000,139032.000,155.000,0
1749791221.649,84210.000,139038.000,192.000,0
1749791221.664,84157.000,139031.000,193.000,0
1749791221.680,84168.000,139038.000,140.000,0
1749791221.696,84256.000,139052.000,196.000,0
1749791221.711,84157.000,139019.000,196.000,0
1749791221.727,84217.000,139010.000,216.000,0
1749791221.743,84192.000,139037.000,194.000,0
1749791221.758,84166.000,139029.000,252.000,0
1749791221.774,84136.000,139031.000,171.000,0
1749791221.789,84165.000,139037.000,202.000,0
1749791221.805,84172.000,139048.000,223.000,0
1749791221.821,84113.000,139035.000,194.000,0
1749791221.836,84162.000,139039.000,144.000,0
1749791221.852,84219.000,139037.000,194.000,0
1749791221.868,84166.000,139042.000,194.000,0
1749791221.883,84164.000,139046.000,189.000,0
1749791221.899,84197.000,139040.000,193.000,0
1749791221.914,84157.000,139052.000,171.000,0
1749791221.930,84214.000,139057.000,171.000,0
1749791221.946,84190.000,139050.000,220.000,0
1749791221.961,84170.000,139070.000,213.000,0
1749791221.977,84249.000,139052.000,192.000,0
1749791221.993,84170.000,139077.000,193.000,0
1749791222.008,84166.000,139074.000,246.000,0
1749791222.024,84154.000,139093.000,193.000,0
1749791222.039,84165.000,139085.000,208.000,0
1749791222.055,84125.000,139090.000,192.000,0
1749791222.071,84184.000,139087.000,202.000,0
1749791222.086,84207.000,139088.000,138.000,0
1749791222.102,84088.000,139099.000,194.000,0
1749791222.118,84176.000,139102.000,170.000,0
1749791222.133,84192.000,139087.000,194.000,0
1749791222.149,84165.000,139097.000,193.000,0
1749791222.164,84191.000,139083.000,161.000,0
1749791222.180,84191.000,139053.000,179.000,0
1749791222.196,84170.000,139050.000,202.000,0
1749791222.211,84166.000,139023.000,208.000,0
1749791222.227,84149.000,139019.000,184.000,0
1749791222.243,84167.000,139035.000,288.000,0
1749791222.258,84130.000,139036.000,196.000,0
1749791222.274,84170.000,139045.000,205.000,0
1749791222.289,84164.000,139036.000,247.000,0
1749791222.305,84086.000,139044.000,195.000,0
1749791222.321,84165.000,139041.000,140.000,0
1749791222.336,84146.000,139029.000,210.000,0
1749791222.352,84166.000,139022.000,208.000,0
1749791222.368,84165.000,139036.000,202.000,0
1749791222.383,84188.000,139025.000,238.000,0
1749791222.399,84183.000,139028.000,187.000,0
1749791222.414,84185.000,139019.000,162.000,0
1749791222.430,84212.000,139056.000,211.000,0
1749791222.446,84182.000,139050.000,197.000,0
1749791222.461,84190.000,139031.000,194.000,0
1749791222.477,84163.000,139053.000,195.000,0
1749791222.493,84162.000,139037.000,285.000,0
1749791222.508,84145.000,139039.000,200.000,0
1749791222.524,84161.000,139038.000,234.000,0
1749791222.539,84124.000,139016.000,220.000,0
1749791222.555,84167.000,139028.000,177.000,0
1749791222.571,84163.000,139031.000,149.000,0
1749791222.586,84066.000,139023.000,193.000,0
1749791222.602,84152.000,139031.000,192.000,0
1749791222.618,84164.000,139061.000,193.000,0
1749791222.633,84211.000,139040.000,218.000,0
1749791222.649,84151.000,139037.000,161.000,0
1749791222.664,84226.000,139063.000,215.000,0
1749791222.680,84166.000,139036.000,194.000,0
1749791222.696,84159.000,139056.000,210.000,0
1749791222.711,84236.000,139051.000,210.000,0
1749791222.727,84162.000,139045.000,248.000,0
1749791222.743,84147.000,139052.000,222.000,0
1749791222.758,84177.000,139063.000,192.000,0
1749791222.774,84176.000,139060.000,244.000,0
1749791222.789,84150.000,139063.000,194.000,0
1749791222.805,84161.000,139066.000,226.000,0
1749791222.821,84161.000,139063.000,149.000,0
1749791222.836,84073.000,139079.000,194.000,0
1749791222.852,84169.000,139075.000,153.000,0
1749791222.868,84192.000,139098.000,198.000,0
1749791222.883,84132.000,139088.000,184.000,0
1749791222.899,84152.000,139079.000,153.000,0
1749791222.914,84251.000,139104.000,192.000,0
1749791222.930,84165.000,139106.000,210.000,0
1749791222.946,84163.000,139120.000,204.000,0
1749791222.961,84181.000,139136.000,194.000,0
1749791222.977,84136.000,139128.000,273.000,0
1749791222.993,84164.000,139157.000,194.000,0
1749791223.008,84169.000,139109.000,193.000,0
1749791223.024,84167.000,139114.000,234.000,0
1749791223.039,84089.000,139108.000,193.000,0
1749791223.055,84165.000,139080.000,184.000,0
1749791223.071,84109.000,139060.000,193.000,0
1749791223.086,84162.000,139062.000,206.000,0
1749791223.102,84167.000,139058.000,131.000,0
1749791223.118,84250.000,139067.000,194.000,0
1749791223.133,84168.000,139055.000,194.000,0
1749791223.149,84159.000,139056.000,152.000,0
1749791223.164,84167.000,139068.000,195.000,0
1749791223.180,84173.000,139028.000,230.000,0
1749791223.196,84246.000,139024.000,192.000,0
1749791223.211,84188.000,139047.000,192.000,0
1749791223.227,84165.000,139057.000,285.000,0
1749791223.243,84137.000,139045.000,192.000,0
1749791223.258,84170.000,139060.000,198.000,0
1749791223.274,84108.000,139045.000,194.000,0
1749791223.289,84156.000,139037.000,171.000,0
1749791223.305,84155.000,139023.000,174.000,0
1749791223.321,84066.000,139014.000,194.000,0
1749791223.336,84159.000,139024.000,204.000,0
1749791223.352,84185.000,139028.000,199.000,0
1749791223.368,84186.000,139008.000,173.000,0
1749791223.383,84156.000,139022.000,113.000,0
1749791223.399,84147.000,139041.000,183.000,0
1749791223.414,84159.000,139038.000,194.000,0
1749791223.430,84147.000,139059.000,224.000,0
1749791223.446,84188.000,139046.000,197.000,0
1749791223.461,84152.000,139064.000,272.000,0
1749791223.477,84115.000,139044.000,210.000,0
1749791223.493,84181.000,139077.000,193.000,0
1749791223.508,84159.000,139087.000,233.000,0
1749791223.524,84077.000,139054.000,208.000,0
1749791223.539,84122.000,139084.000,191.000,0
1749791223.555,84155.000,139042.000,171.000,0
1749791223.571,84125.000,139077.000,171.000,0
1749791223.586,84189.000,139067.000,173.000,0
1749791223.602,84225.000,139068.000,193.000,0
1749791223.618,84161.000,139049.000,204.000,0
1749791223.633,84174.000,139078.000,146.000,0
1749791223.649,84241.000,139047.000,195.000,0
1749791223.664,84153.000,139063.000,199.000,0
1749791223.680,84151.000,139063.000,220.000,0
1749791223.696,84192.000,139091.000,194.000,0
1749791223.711,84176.000,139105.000,292.000,0
1749791223.727,84094.000,139086.000,230.000,0
1749791223.743,84175.000,139115.000,207.000,0
1749791223.758,84143.000,139117.000,218.000,0
1749791223.774,84110.000,139121.000,192.000,0
1749791223.789,84171.000,139131.000,162.000,0
1749791223.805,84121.000,139124.000,194.000,0
1749791223.821,84173.000,139125.000,193.000,0
1749791223.836,84178.000,139127.000,133.000,0
1749791223.852,84204.000,139116.000,213.000,0
1749791223.868,84180.000,139103.000,174.000,0
1749791223.883,84225.000,139099.000,174.000,0
1749791223.899,84192.000,139101.000,205.000,0
1749791223.914,84164.000,139101.000,203.000,0
1749791223.930,84253.000,139088.000,192.000,0
1749791223.946,84164.000,139074.000,192.000,0
1749791223.961,84158.000,139070.000,248.000,0
1749791223.977,84149.000,139043.000,195.000,0
1749791223.993,84181.000,139055.000,234.000,0
1749791224.008,84147.000,139050.000,186.000,0
1749791224.024,84197.000,139045.000,191.000,0
1749791224.039,84157.000,139043.000,169.000,0
1749791224.055,84134.000,139059.000,213.000,0
1749791224.071,84156.000,139053.000,185.000,0
1749791224.086,84173.000,139033.000,175.000,0
1749791224.102,84135.000,139065.000,177.000,0
1749791224.118,84158.000,139050.000,138.000,0
1749791224.133,84210.000,139039.000,208.000,0
1749791224.149,84163.000,139014.000,200.000,0
1749791224.164,84160.000,139024.000,207.000,0
1749791224.180,84197.000,139042.000,204.000,0
1749791224.196,84160.000,139029.000,213.000,0
1749791224.211,84116.000,139047.000,194.000,0
1749791224.227,84150.000,139018.000,191.000,0
1749791224.243,84173.000,139033.000,222.000,0
1749791224.258,84075.000,139046.000,194.000,0
1749791224.274,84166.000,139030.000,188.000,0
1749791224.289,84144.000,139031.000,195.000,0
1749791224.305,84141.000,139035.000,192.000,0
1749791224.321,84156.000,139055.000,133.000,0
1749791224.336,84161.000,139061.000,228.000,0
1749791224.352,84155.000,139067.000,188.000,0
1749791224.368,84166.000,139082.000,136.000,0
1749791224.383,84168.000,139053.000,154.000,0
1749791224.399,84170.000,139068.000,198.000,0
1749791224.414,84226.000,139068.000,194.000,0
1749791224.430,84166.000,139086.000,192.000,0
1749791224.446,84163.000,139074.000,267.000,0
1749791224.461,84141.000,139069.000,218.000,0
1749791224.477,84133.000,139064.000,210.000,0
1749791224.493,84129.000,139065.000,220.000,0
1749791224.508,84176.000,139082.000,197.000,0
1749791224.524,84165.000,139075.000,191.000,0
1749791224.539,84121.000,139078.000,192.000,0
1749791224.555,84174.000,139093.000,203.000,0
1749791224.571,84162.000,139106.000,167.000,0
1749791224.586,84197.000,139094.000,194.000,0
1749791224.602,84160.000,139111.000,148.000,0
1749791224.618,84195.000,139097.000,194.000,0
1749791224.633,84161.000,139089.000,204.000,0
1749791224.649,84176.000,139076.000,216.000,0
1749791224.664,84184.000,0.000,195.000,0
1749791224.680,84165.000,0.000,231.000,0
1749791224.696,84150.000,0.000,191.000,0
1749791224.711,84162.000,0.000,215.000,0
1749791224.727,84152.000,0.000,251.000,0
1749791224.743,84092.000,0.000,185.000,0
1749791224.758,84144.000,139024.000,192.000,0
1749791224.774,84159.000,139029.000,146.000,0
1749791224.789,84057.000,139026.000,185.000,0
1749791224.805,84176.000,139020.000,192.000,0
1749791224.821,84184.000,139010.000,211.000,0
1749791224.836,84162.000,139041.000,191.000,0
1749791224.852,84167.000,139021.000,176.000,0
1749791224.868,84227.000,139027.000,186.000,0
1749791224.883,84160.000,139008.000,211.000,0
1749791224.899,84210.000,139005.000,203.000,0
1749791224.914,84161.000,139019.000,204.000,0
1749791224.930,84150.000,139014.000,287.000,0
1749791224.946,0.000,139002.000,171.000,0
1749791224.961,0.000,139011.000,196.000,0
1749791224.977,0.000,139025.000,228.000,0
1749791224.993,0.000,139018.000,195.000,0
1749791225.008,0.000,139015.000,146.000,0
1749791225.024,0.000,139044.000,202.000,0
1749791225.039,84173.000,139024.000,192.000,0
1749791225.055,84155.000,139020.000,134.000,0
1749791225.071,84204.000,139044.000,192.000,0
1749791225.086,84144.000,139041.000,197.000,0
1749791225.102,84187.000,139040.000,160.000,0
1749791225.118,84186.000,139019.000,192.000,0
1749791225.133,84149.000,139038.000,232.000,0
1749791225.149,84224.000,139042.000,196.000,0
1749791225.164,84164.000,139055.000,193.000,0
1749791225.180,84181.000,139025.000,279.000,0
1749791225.196,84128.000,139036.000,215.000,0
1749791225.211,84146.000,139059.000,224.000,0
1749791225.227,84087.000,139050.000,193.000,0
1749791225.243,84152.000,139069.000,196.000,0
1749791225.258,84170.000,139046.000,169.000,0
1749791225.274,84092.000,139063.000,204.000,0
1749791225.289,84151.000,139066.000,199.000,0
1749791225.305,84153.000,139100.000,150.000,0
1749791225.321,84183.000,139087.000,191.000,0
1749791225.336,84167.000,139081.000,136.000,0
1749791225.352,84248.000,139103.000,192.000,0
1749791225.368,84163.000,139064.000,148.000,0
1749791225.383,84173.000,139087.000,228.000,0
1749791225.399,84216.000,139108.000,197.000,0
1749791225.414,84215.000,139096.000,206.000,0
1749791225.430,84114.000,139117.000,193.000,0
1749791225.446,84185.000,139128.000,194.000,0
1749791225.461,84165.000,139127.000,204.000,0
1749791225.477,84109.000,139107.000,205.000,0
1749791225.493,84178.000,139113.000,187.000,0
1749791225.508,84185.000,139094.000,184.000,0
1749791225.524,84097.000,139094.000,193.000,0
1749791225.539,84104.000,139095.000,128.000,0
1749791225.555,84197.000,139085.000,176.000,0
1749791225.571,84176.000,139072.000,201.000,0
1749791225.586,84194.000,139063.000,137.000,0
1749791225.602,84164.000,139069.000,167.000,0
1749791225.618,84145.000,139059.000,201.000,0
1749791225.633,84213.000,139059.000,216.000,0
1749791225.649,84179.000,139062.000,192.000,0
1749791225.664,84151.000,139062.000,285.000,0
1749791225.680,84128.000,139054.000,194.000,0
1749791225.696,84159.000,139031.000,193.000,0
1749791225.711,84150.000,139043.000,220.000,0
1749791225.727,84097.000,139050.000,169.000,0
1749791225.743,84145.000,139051.000,190.000,0
1749791225.758,84123.000,139037.000,209.000,101
1749791225.774,84146.000,139044.000,192.000,0
1749791225.789,84138.000,139052.000,137.000,0
1749791225.805,84199.000,139025.000,192.000,0
1749791225.821,84158.000,139027.000,126.000,0
1749791225.836,84162.000,139041.000,185.000,0
1749791225.852,84169.000,139028.000,205.000,0
1749791225.868,84173.000,139042.000,214.000,0
1749791225.883,84194.000,139051.000,186.000,0
1749791225.899,84156.000,139014.000,194.000,0
1749791225.914,84152.000,139042.000,247.000,0
1749791225.930,84132.000,139025.000,204.000,0
1749791225.946,84154.000,139040.000,236.000,0
1749791225.961,84118.000,139037.000,194.000,0
1749791225.977,84146.000,139040.000,217.000,0
1749791225.993,84148.000,139048.000,147.000,0
1749791226.008,84059.000,139040.000,208.000,0
1749791226.024,84156.000,139070.000,177.000,0
1749791226.039,84172.000,139057.000,175.000,0
1749791226.055,84198.000,139070.000,195.000,0
1749791226.071,84185.000,139062.000,184.000,0
1749791226.086,84236.000,139069.000,194.000,0
1749791226.102,84145.000,139086.000,199.000,0
1749791226.118,84155.000,139103.000,203.000,0
1749791226.133,84205.000,139084.000,170.000,0
1749791226.149,84182.000,139070.000,239.000,0
1749791226.164,84168.000,139090.000,196.000,0
1749791226.180,84151.000,139080.000,193.000,0
1749791226.196,84166.000,139046.000,245.000,0
1749791226.211,84108.000,139042.000,189.000,0
1749791226.227,84157.000,139054.000,154.000,0
1749791226.243,84144.000,139047.000,194.000,0
1749791226.258,84153.000,139064.000,192.000,0
1749791226.274,84164.000,139082.000,134.000,0
1749791226.289,84217.000,139081.000,193.000,0
1749791226.305,84161.000,139078.000,200.000,0
1749791226.321,84185.000,139109.000,136.000,0
1749791226.336,84221.000,139149.000,194.000,0
1749791226.352,0.000,139138.000,173.000,0
1749791226.368,0.000,139146.000,193.000,0
1749791226.383,0.000,139149.000,212.000,0
1749791226.399,0.000,139170.000,278.000,0
1749791226.414,0.000,139178.000,180.000,0
1749791226.430,0.000,139178.000,199.000,0
1749791226.446,84157.000,139208.000,189.000,0
1749791226.461,84161.000,139180.000,192.000,0
1749791226.477,84178.000,139170.000,148.000,0
1749791226.493,84178.000,139120.000,195.000,0
1749791226.508,84182.000,139136.000,195.000,0
1749791226.524,84176.000,139151.000,133.000,0
1749791226.539,84193.000,139149.000,197.000,0
1749791226.555,84160.000,139151.000,148.000,0
1749791226.571,84271.000,139134.000,194.000,0
1749791226.586,84158.000,139115.000,183.000,0
1749791226.602,84171.000,139054.000,191.000,0
1749791226.618,84232.000,139023.000,192.000,0
1749791226.633,84115.000,138968.000,226.000,0
1749791226.649,84152.000,138983.000,223.000,0
1749791226.664,84147.000,139006.000,193.000,0
1749791226.680,84158.000,139021.000,237.000,0
1749791226.696,84088.000,139046.000,191.000,0
1749791226.711,84159.000,139091.000,194.000,0
1749791226.727,84157.000,0.000,195.000,0
1749791226.743,84069.000,0.000,191.000,0
1749791226.758,84160.000,0.000,153.000,0
1749791226.774,84183.000,0.000,226.000,0
1749791226.789,84162.000,0.000,195.000,0
1749791226.805,84153.000,0.000,112.000,0
1749791226.821,84229.000,139092.000,237.000,0
1749791226.836,84167.000,139064.000,208.000,0
1749791226.852,84234.000,139093.000,218.000,0
1749791226.868,84190.000,139072.000,173.000,0
1749791226.883,84161.000,139099.000,251.000,0
1749791226.899,84145.000,139092.000,194.000,0
