timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1749790878.512,-9.277,-23.926,-16.113,-10.742,0.000,0
1749790878.516,-16.113,-29.785,-21.973,-9.766,0.000,0
1749790878.520,-13.184,-26.367,-20.508,-12.695,0.000,0
1749790878.524,-9.277,-23.926,-20.508,-17.578,0.000,0
1749790878.528,-8.301,-21.973,-22.461,-16.113,0.000,0
1749790878.532,-9.277,-18.555,-23.438,-9.766,0.000,0
1749790878.536,-14.160,-22.949,-28.320,-15.137,0.000,0
1749790878.539,-10.742,-25.391,-27.344,-17.090,0.000,0
1749790878.543,-10.742,-27.832,-28.809,-15.625,0.000,0
1749790878.547,-15.625,-28.320,-28.809,-16.113,0.000,0
1749790878.551,-12.207,-26.855,-18.555,-10.742,0.000,0
1749790878.555,-12.207,-28.809,-13.184,-11.719,0.000,0
1749790878.559,-18.555,-32.227,-16.602,-15.625,0.000,0
1749790878.563,-17.578,-30.762,-19.043,-18.555,0.000,0
1749790878.567,-14.648,-27.344,-22.461,-17.578,0.000,0
1749790878.571,-16.602,-27.832,-24.902,-18.555,0.000,0
1749790878.575,-20.996,-29.297,-27.832,-21.484,0.000,0
1749790878.579,-20.020,-23.438,-25.391,-20.508,0.000,0
1749790878.582,-20.020,-25.879,-24.414,-19.531,0.000,0
1749790878.586,-20.508,-32.715,-25.879,-23.438,0.000,0
1749790878.590,-15.137,-28.320,-26.855,-25.391,0.000,0
1749790878.594,-12.207,-22.949,-26.855,-20.996,0.000,0
1749790878.598,-14.648,-30.273,-27.832,-21.973,0.000,0
1749790878.602,-20.508,-32.227,-31.250,-23.438,0.000,0
1749790878.606,-20.508,-26.855,-29.785,-18.555,0.000,0
1749790878.610,-23.438,-29.785,-31.250,-19.531,0.000,0
1749790878.614,-26.855,-30.762,-36.621,-22.949,0.000,0
1749790878.618,-27.344,-32.227,-33.691,-24.414,0.000,0
1749790878.622,-28.320,-30.273,-31.738,-29.785,0.000,0
1749790878.625,-21.484,-26.367,-31.738,-25.879,0.000,0
1749790878.629,-19.043,-26.367,-29.297,-23.926,0.000,0
1749790878.633,-20.508,-26.367,-30.273,-25.391,0.000,0
1749790878.637,-20.996,-29.297,-26.855,-23.438,0.000,0
1749790878.641,-17.090,-27.344,-24.902,-22.461,0.000,0
1749790878.645,-18.066,-22.461,-25.879,-19.043,0.000,0
1749790878.649,-17.090,-27.344,-23.438,-16.602,0.000,0
1749790878.653,-22.461,-33.691,-24.902,-16.602,0.000,0
1749790878.657,-32.227,-34.180,-24.414,-22.461,0.000,101
1749790878.661,-31.738,-35.156,-25.391,-23.438,0.000,0
1749790878.664,-28.809,-32.715,-28.320,-22.461,0.000,0
1749790878.668,-26.855,-29.785,-26.855,-25.879,0.000,0
1749790878.672,-23.438,-28.809,-24.414,-23.438,0.000,0
1749790878.676,-16.113,-25.879,-18.555,-18.555,0.000,0
1749790878.680,-13.184,-27.344,-15.137,-18.555,0.000,0
1749790878.684,-18.555,-28.320,-19.043,-18.555,0.000,0
1749790878.688,-18.066,-26.367,-19.043,-17.090,0.000,0
1749790878.692,-14.648,-29.785,-20.996,-16.113,0.000,0
1749790878.696,-9.766,-34.180,-23.438,-15.137,0.000,0
1749790878.700,-7.812,-36.133,-23.438,-13.672,0.000,0
1749790878.704,-10.742,-32.227,-26.855,-13.184,0.000,0
1749790878.707,-12.207,-25.879,-26.855,-15.137,0.000,0
1749790878.711,-11.719,-25.879,-28.809,-15.625,0.000,0
1749790878.715,0.000,-28.809,-30.762,-17.090,0.000,0
1749790878.719,0.000,-32.227,-27.344,-15.625,0.000,0
1749790878.723,0.000,-31.738,-26.367,-16.113,0.000,0
1749790878.727,0.000,-33.691,-24.902,-17.578,0.000,0
1749790878.731,0.000,-40.039,-23.926,-18.555,0.000,0
1749790878.735,0.000,-39.062,-23.926,-22.461,0.000,0
1749790878.739,0.000,-36.133,-23.926,-20.508,0.000,0
1749790878.743,0.000,-40.039,-27.344,-21.484,0.000,0
1749790878.746,0.000,-38.086,-28.320,-23.438,0.000,0
1749790878.750,0.000,-35.645,-28.809,-21.973,0.000,0
1749790878.754,0.000,-37.598,-29.297,-24.414,0.000,0
1749790878.758,0.000,-33.691,-26.855,-22.461,0.000,0
1749790878.762,-19.531,-33.203,-28.320,-20.508,0.000,0
1749790878.766,-15.137,-31.738,-27.832,-20.508,0.000,0
1749790878.770,-14.648,-28.809,-24.902,-21.484,0.000,0
1749790878.774,-17.578,-31.738,-25.391,-21.484,0.000,0
1749790878.778,-11.719,-25.879,-25.391,-18.555,0.000,0
1749790878.782,-7.324,-20.020,-21.973,-20.508,0.000,0
1749790878.786,-4.883,-19.531,-17.578,-19.043,0.000,0
1749790878.789,-2.930,-21.484,-18.555,-16.602,0.000,0
1749790878.793,-16.602,-26.367,-25.391,-24.414,0.000,0
1749790878.797,-23.926,-26.855,-27.832,-28.809,0.000,0
1749790878.801,-20.996,-25.879,-27.832,-30.273,0.000,0
1749790878.805,-18.555,-20.996,-27.344,-25.879,0.000,0
1749790878.809,-16.602,-18.066,-27.832,-30.762,0.000,0
1749790878.813,-17.578,-20.508,-30.273,-34.180,0.000,0
1749790878.817,-13.672,-23.438,-33.203,-31.250,0.000,0
1749790878.821,-12.695,-21.484,-32.715,-28.320,0.000,0
1749790878.825,-19.043,-25.391,-27.832,-26.855,0.000,0
1749790878.828,-16.113,-30.762,-22.949,-25.879,0.000,0
1749790878.832,-15.137,-32.227,-22.949,-28.320,0.000,0
1749790878.836,-17.578,-32.227,-25.391,-26.855,0.000,0
1749790878.840,-21.973,-30.762,-22.949,-21.973,0.000,0
1749790878.844,-27.344,-31.738,-27.344,-27.344,0.000,0
1749790878.848,-24.902,-32.227,-30.273,-27.832,0.000,0
1749790878.852,-24.902,-33.203,-28.320,-27.832,0.000,0
1749790878.856,0.000,-34.668,-26.367,-30.762,0.000,0
1749790878.860,0.000,-33.691,-27.344,-33.691,0.000,0
1749790878.864,0.000,-31.738,-25.879,-32.227,0.000,0
1749790878.868,0.000,-34.668,-23.438,-32.715,0.000,0
1749790878.871,0.000,-39.062,-28.320,-37.109,0.000,0
1749790878.875,0.000,-37.598,-32.227,-32.715,0.000,0
1749790878.879,0.000,-40.527,-33.203,-34.668,0.000,0
1749790878.883,0.000,-40.039,-32.715,-39.062,0.000,0
1749790878.887,0.000,-28.320,-31.738,-33.691,0.000,0
1749790878.891,0.000,-27.832,-32.715,-30.762,0.000,0
1749790878.895,0.000,-27.832,-32.227,-27.344,0.000,0
1749790878.899,0.000,-28.320,-30.762,-30.273,0.000,0
1749790878.903,-36.133,-31.250,-29.297,-37.598,0.000,0
1749790878.907,-39.062,-24.414,-32.227,-41.016,0.000,0
1749790878.911,-34.668,-23.438,-31.738,-39.551,0.000,0
1749790878.914,-25.391,-26.855,-32.227,-30.762,0.000,0
1749790878.918,-22.461,-23.438,-30.273,-22.949,0.000,0
1749790878.922,-20.996,-20.020,-24.902,-20.508,0.000,0
1749790878.926,-15.625,-22.461,-29.785,-15.625,0.000,0
1749790878.930,-16.113,-22.949,-29.297,-16.113,0.000,0
1749790878.934,-14.160,-27.344,-26.367,-17.578,0.000,0
1749790878.938,-7.812,-28.320,-24.902,-14.160,0.000,0
1749790878.942,-6.836,-19.531,-23.926,-14.648,0.000,0
1749790878.946,-12.207,-23.926,-23.438,-18.066,0.000,0
1749790878.950,-12.695,-29.785,-25.391,-19.531,0.000,0
1749790878.954,-12.695,-28.809,-26.855,-18.066,0.000,0
1749790878.957,-15.625,-26.367,-24.902,-18.555,0.000,0
1749790878.961,-16.113,-26.367,-31.738,-25.879,0.000,0
1749790878.965,-7.324,-22.949,-34.180,-21.484,0.000,0
1749790878.969,-5.859,-19.531,-29.297,-15.137,0.000,0
1749790878.973,-11.230,-22.949,-27.832,-16.113,0.000,0
1749790878.977,-6.836,-24.414,-23.438,-9.766,0.000,0
1749790878.981,-6.836,-27.344,-24.902,-10.254,0.000,0
1749790878.985,-7.812,-29.785,-27.832,-9.766,0.000,0
1749790878.989,-10.254,-28.809,-23.926,-4.395,0.000,0
1749790878.993,-14.648,-30.273,-23.438,-9.277,0.000,0
1749790878.996,-21.484,-34.180,-24.902,-9.766,0.000,0
1749790879.000,-20.020,-32.227,-21.484,-12.207,0.000,0
1749790879.004,-19.043,-33.203,-20.508,-19.531,0.000,0
1749790879.008,-19.531,-33.691,-23.438,-21.973,0.000,0
1749790879.012,-17.578,-28.809,-19.531,-25.391,0.000,0
1749790879.016,-19.531,-24.902,-23.438,-27.344,0.000,0
1749790879.020,-23.438,-26.855,-31.250,-30.762,0.000,0
1749790879.024,-28.320,-33.203,-32.715,-32.227,0.000,0
1749790879.028,-24.414,-29.297,-29.785,-29.785,0.000,0
1749790879.032,-20.508,-22.949,-25.391,-28.320,0.000,0
1749790879.036,-20.020,-24.902,-22.949,-24.414,0.000,0
1749790879.039,-20.508,-25.879,-22.461,-21.484,0.000,0
1749790879.043,-22.949,-27.344,-26.367,-20.020,0.000,0
1749790879.047,-23.438,-27.344,-32.227,-22.949,0.000,0
1749790879.051,-24.902,-24.902,-34.180,-27.344,0.000,0
1749790879.055,-29.297,-23.438,-32.227,-28.809,0.000,0
1749790879.059,-30.762,-23.926,-33.691,-25.879,0.000,0
1749790879.063,-28.809,-25.391,-34.668,-27.344,0.000,0
1749790879.067,-28.320,-28.809,-31.738,-28.809,0.000,0
1749790879.071,-28.320,-34.180,-32.227,-25.391,0.000,0
1749790879.075,-27.344,-35.156,-30.273,-26.855,0.000,0
1749790879.078,-23.926,-33.691,-27.344,-23.926,0.000,0
1749790879.082,-24.902,-35.645,-26.367,-20.996,0.000,0
1749790879.086,-26.367,-40.039,-26.855,-25.879,0.000,0
1749790879.090,-26.855,-40.527,-29.785,-29.785,0.000,0
1749790879.094,-34.668,-40.039,-34.180,-29.785,0.000,0
1749790879.098,-36.621,-40.527,-34.668,-30.762,0.000,0
1749790879.102,-32.227,-38.086,-33.691,-29.297,0.000,0
1749790879.106,-38.086,-42.969,-34.668,-30.273,0.000,0
1749790879.110,-40.527,-42.480,-32.715,-31.250,0.000,0
1749790879.114,-32.227,-33.691,-31.250,-32.715,0.000,0
1749790879.118,-30.273,-33.203,-33.691,-28.809,0.000,0
1749790879.121,-28.809,-33.203,-30.273,-17.090,0.000,0
1749790879.125,-28.320,-34.180,-26.367,-20.020,0.000,0
1749790879.129,-29.297,-35.156,-25.879,-30.273,0.000,0
1749790879.133,-23.926,-31.738,-24.414,-30.273,0.000,0
1749790879.137,-27.832,-34.668,-24.414,-29.297,0.000,0
1749790879.141,-27.344,-33.203,-20.996,-24.902,0.000,0
1749790879.145,-21.484,-30.273,-17.090,-18.066,0.000,0
1749790879.149,-22.461,-35.156,-26.855,-22.949,0.000,0
1749790879.153,-21.973,-31.250,-33.203,-22.949,0.000,0
1749790879.157,-24.902,-26.367,-31.250,-24.414,0.000,0
1749790879.160,-31.250,-29.297,-32.715,-28.320,0.000,0
1749790879.164,-36.621,-31.738,-32.227,-31.738,0.000,0
1749790879.168,-38.574,-34.180,-31.738,-37.598,0.000,0
1749790879.172,-36.621,-31.738,-29.785,-38.574,0.000,0
1749790879.176,-31.250,-23.438,-26.367,-26.367,0.000,0
1749790879.180,-32.227,-24.902,-26.855,-24.414,0.000,0
1749790879.184,-33.203,-30.273,-31.738,-29.785,0.000,0
1749790879.188,-26.855,-29.297,-34.668,-29.297,0.000,0
1749790879.192,-24.414,-24.414,-30.762,-29.785,0.000,0
1749790879.196,-24.414,-27.344,-30.273,-34.668,0.000,0
1749790879.200,-30.762,-30.762,-36.133,-39.062,0.000,0
1749790879.203,-35.156,-27.344,-28.809,-37.109,0.000,0
1749790879.207,-36.133,-28.809,-26.367,-35.645,0.000,0
1749790879.211,-35.645,-35.645,-35.156,-37.109,0.000,0
1749790879.215,-35.156,-33.691,-35.156,-32.715,0.000,0
1749790879.219,-36.621,-28.320,-32.227,-29.297,0.000,0
1749790879.223,-36.133,-24.414,-29.297,-27.832,0.000,0
1749790879.227,-39.551,-26.367,-31.250,-33.203,0.000,0
1749790879.231,0.000,-31.738,-36.621,-35.156,0.000,0
1749790879.235,0.000,-28.320,-36.133,-33.203,0.000,0
1749790879.239,0.000,-22.949,-29.785,-27.344,0.000,0
1749790879.243,0.000,-20.020,-28.320,-22.949,0.000,0
1749790879.246,0.000,-18.066,-29.297,-28.809,0.000,0
1749790879.250,0.000,-22.461,-26.855,-29.785,0.000,0
1749790879.254,0.000,-22.949,-29.297,-26.367,0.000,0
1749790879.258,0.000,-20.996,-30.762,-21.973,0.000,0
1749790879.262,0.000,-27.344,-33.203,-19.043,0.000,0
1749790879.266,0.000,-29.297,-35.645,-17.090,0.000,0
1749790879.270,0.000,-24.902,-34.180,-17.578,0.000,0
1749790879.274,0.000,-20.020,-34.180,-21.484,0.000,0
1749790879.278,-20.996,-19.043,-37.598,-23.926,0.000,0
1749790879.282,-26.367,-22.949,-38.574,-24.414,0.000,0
1749790879.286,-26.855,-24.902,-36.621,-25.879,0.000,0
1749790879.289,-24.902,-24.414,-40.527,-27.832,0.000,0
1749790879.293,-25.391,-20.996,-36.621,-31.738,0.000,0
1749790879.297,-20.996,-20.020,-29.785,-31.250,0.000,0
1749790879.301,-18.066,-22.949,-31.738,-30.273,0.000,0
1749790879.305,-23.438,-22.461,-32.715,-30.762,0.000,0
1749790879.309,-25.391,-21.484,-35.156,-27.832,0.000,0
1749790879.313,-24.414,-24.902,-36.621,-21.973,0.000,0
1749790879.317,-29.785,-23.438,-34.180,-20.508,0.000,0
1749790879.321,-35.156,-22.461,-36.133,-19.043,0.000,0
1749790879.325,-35.156,-25.391,-39.062,-23.438,0.000,0
1749790879.328,-32.227,-26.855,-38.086,-28.320,0.000,0
1749790879.332,-34.180,-24.902,-34.180,-25.879,0.000,0
1749790879.336,-34.180,-24.902,-32.227,-22.461,0.000,0
1749790879.340,-29.785,-27.832,-33.203,-26.855,0.000,0
1749790879.344,-31.250,-26.367,-39.062,-32.715,0.000,0
1749790879.348,-34.668,-28.809,-41.016,-34.668,0.000,0
1749790879.352,-34.180,-31.250,-40.039,-36.133,0.000,0
1749790879.356,-31.738,-30.762,-41.016,-36.133,0.000,0
1749790879.360,-32.227,-29.297,-35.156,-38.574,0.000,0
1749790879.364,-36.621,-31.250,-34.180,-38.574,0.000,0
1749790879.368,-40.039,-34.180,-40.039,-35.156,0.000,0
1749790879.371,-38.574,-32.227,-37.598,-32.227,0.000,0
1749790879.375,-35.645,-28.809,-31.250,-27.344,0.000,0
1749790879.379,-34.668,-25.879,-31.738,-29.297,0.000,0
1749790879.383,-34.668,-32.715,-36.133,-36.133,0.000,0
1749790879.387,-37.598,-37.109,-40.039,-39.551,0.000,0
1749790879.391,-34.180,-32.227,-37.598,-35.645,0.000,0
1749790879.395,-34.180,-35.156,-39.062,-31.250,0.000,0
1749790879.399,-39.062,-40.527,-44.434,-37.598,0.000,0
1749790879.403,-38.574,-36.621,-41.992,-39.062,0.000,0
1749790879.407,-38.574,-31.738,-36.133,-37.109,0.000,0
1749790879.410,-39.062,-31.738,-32.715,-41.016,0.000,0
1749790879.414,-43.457,-31.738,-33.203,-39.062,0.000,0
1749790879.418,0.000,-26.367,0.000,-39.062,0.000,0
1749790879.422,0.000,-27.344,0.000,-39.062,0.000,0
1749790879.426,0.000,-27.832,0.000,-29.785,0.000,0
1749790879.430,0.000,-24.902,0.000,-31.250,0.000,0
1749790879.434,0.000,-27.832,0.000,-41.504,0.000,0
1749790879.438,0.000,-29.785,0.000,-47.363,0.000,0
1749790879.442,0.000,-30.273,0.000,-45.410,0.000,0
1749790879.446,0.000,-30.273,0.000,-39.551,0.000,0
1749790879.450,0.000,-28.320,0.000,-38.086,0.000,0
1749790879.453,0.000,-25.391,0.000,-47.363,0.000,0
1749790879.457,0.000,-26.367,0.000,-58.105,0.000,0
1749790879.461,0.000,-26.855,0.000,-52.734,0.000,0
1749790879.465,-39.551,-22.461,-33.691,-40.527,0.000,0
1749790879.469,-46.387,-22.949,-37.109,-26.367,0.000,0
1749790879.473,-44.434,-23.438,-35.156,-23.438,0.000,0
1749790879.477,-45.898,-25.879,-37.598,-31.738,0.000,0
1749790879.481,-52.734,-31.250,-43.945,-42.969,0.000,0
1749790879.485,-52.734,-28.809,-38.574,-39.062,0.000,0
1749790879.489,-46.387,-28.809,-32.715,-38.086,0.000,0
1749790879.493,-43.457,-29.785,-34.668,-41.016,0.000,0
1749790879.496,-43.945,-28.809,-35.645,-33.691,0.000,0
1749790879.500,-44.434,-29.297,-33.203,-35.156,0.000,0
1749790879.504,-50.293,-32.227,-31.738,-48.340,0.000,0
1749790879.508,-52.246,-30.762,-31.738,-45.898,0.000,0
1749790879.512,-56.152,-30.273,-31.250,-44.922,0.000,0
1749790879.516,-61.523,-34.668,-31.250,-51.270,0.000,0
1749790879.520,-59.570,-33.203,-32.227,-46.875,0.000,0
1749790879.524,-53.711,-30.273,-28.320,-54.199,0.000,0
1749790879.528,-47.363,-26.367,-28.809,-44.922,0.000,0
1749790879.532,-43.945,-23.926,-28.809,-37.109,0.000,0
1749790879.535,-47.363,-26.367,-31.250,-44.434,0.000,0
1749790879.539,-50.293,-24.902,-35.156,-46.875,0.000,0
1749790879.543,-49.805,-22.461,-36.621,-47.363,0.000,0
1749790879.547,-48.340,-24.414,-36.133,-40.039,0.000,0
1749790879.551,-48.828,-28.320,-36.621,-41.016,0.000,0
1749790879.555,-48.828,-26.855,-41.504,-48.828,0.000,0
1749790879.559,-36.621,-21.973,-32.715,-34.668,0.000,0
1749790879.563,-36.621,-21.973,-29.785,-24.414,0.000,0
1749790879.567,-47.363,-20.508,-34.180,-27.832,0.000,0
1749790879.571,-42.480,-21.973,-28.320,-30.273,0.000,0
1749790879.575,-45.410,-22.949,-31.250,-34.668,0.000,0
1749790879.578,-51.270,-23.438,-33.691,-36.621,0.000,0
1749790879.582,-47.852,-22.949,-26.855,-33.203,0.000,0
1749790879.586,-51.270,-24.414,-35.156,-40.527,0.000,0
1749790879.590,-51.270,-25.879,-35.156,-41.992,0.000,0
1749790879.594,-46.387,-23.438,-28.809,-41.504,0.000,0
1749790879.598,-45.898,-23.438,-28.320,-37.109,0.000,0
1749790879.602,-47.363,-21.973,-28.320,-39.551,0.000,0
1749790879.606,-45.898,-21.973,-25.391,-40.527,0.000,0
1749790879.610,-46.875,-21.973,-22.949,-38.574,0.000,0
1749790879.614,-54.199,-26.855,-30.273,-42.480,0.000,0
1749790879.618,-58.594,-31.738,-38.086,-44.434,0.000,0
1749790879.621,-57.617,-24.902,-42.480,-57.617,0.000,0
1749790879.625,-55.176,-23.438,-38.574,-56.152,0.000,0
1749790879.629,-52.734,-24.414,-34.668,-49.316,0.000,0
1749790879.633,-57.617,-27.344,-35.156,-48.828,0.000,0
1749790879.637,-62.500,-29.785,-38.574,-53.711,0.000,0
1749790879.641,-66.895,-25.879,-44.434,-58.594,0.000,0
1749790879.645,-69.336,-29.297,-43.945,-63.477,0.000,0
1749790879.649,-64.453,-32.715,-41.504,-64.453,0.000,0
1749790879.653,-60.059,-28.809,-41.504,-63.477,0.000,0
1749790879.657,-54.199,-26.367,-40.039,-59.082,0.000,0
1749790879.660,-56.152,-25.879,-39.551,-56.152,0.000,0
1749790879.664,-59.082,-28.320,-42.480,-60.547,0.000,0
1749790879.668,-57.129,-30.762,-45.898,-63.965,0.000,0
1749790879.672,-60.059,-28.320,-44.922,-67.383,0.000,0
1749790879.676,-58.594,-25.879,-39.062,-64.941,0.000,0
1749790879.680,-55.176,-23.926,-34.180,-62.988,0.000,0
1749790879.684,-52.246,-25.879,-40.039,-60.547,0.000,0
1749790879.688,-46.875,-25.391,-41.016,-55.176,0.000,0
1749790879.692,-46.875,-25.391,-35.156,-54.688,0.000,0
1749790879.696,-47.363,-24.902,-31.738,-55.664,0.000,0
1749790879.700,-47.852,-24.902,-32.227,-57.617,0.000,0
1749790879.703,-54.688,-23.926,-33.203,-56.152,0.000,0
1749790879.707,-58.105,-22.949,-30.762,-57.129,0.000,0
1749790879.711,-57.129,-25.391,-31.738,-64.453,0.000,0
1749790879.715,-60.547,-28.809,-35.156,-67.871,0.000,0
1749790879.719,-59.570,-30.273,-37.109,-61.523,0.000,0
1749790879.723,-60.547,-31.250,-38.086,-63.965,0.000,0
1749790879.727,-63.477,-28.320,-33.691,-65.918,0.000,0
1749790879.731,-60.059,-30.273,-29.297,-53.711,0.000,0
1749790879.735,-58.105,-29.785,-28.320,-52.734,0.000,0
1749790879.739,-59.570,-28.320,-27.832,-50.781,0.000,0
1749790879.742,-55.176,-31.738,-29.785,-48.828,0.000,0
1749790879.746,-57.129,-34.180,-33.203,-54.199,0.000,0
1749790879.750,-63.965,-34.668,-37.109,-58.594,0.000,0
1749790879.754,-57.617,-29.297,-38.086,-54.688,0.000,0
1749790879.758,-52.246,-24.414,-36.621,-51.758,0.000,0
1749790879.762,-56.641,-24.902,-33.203,-56.641,0.000,0
1749790879.766,-59.570,-24.414,-32.715,-59.570,0.000,0
1749790879.770,-61.523,-24.414,-31.738,-53.223,0.000,0
1749790879.774,-61.035,-21.973,-31.738,-58.594,0.000,0
1749790879.778,-54.688,-21.973,-38.574,-62.012,0.000,0
1749790879.782,-52.246,-22.461,-37.109,-50.293,0.000,0
1749790879.785,-56.641,-24.414,-36.621,-50.781,0.000,0
1749790879.789,-55.664,-23.438,-38.574,-62.500,0.000,0
1749790879.793,-55.664,-18.555,0.000,-60.547,0.000,0
1749790879.797,-58.105,-19.043,0.000,-57.129,0.000,0
1749790879.801,-59.082,-19.531,0.000,-65.918,0.000,0
1749790879.805,-62.012,-19.043,0.000,-59.082,0.000,0
1749790879.809,-65.430,-21.973,0.000,-63.965,0.000,0
1749790879.813,-62.500,-19.531,0.000,-67.383,0.000,0
1749790879.817,-54.199,-14.648,0.000,-58.594,0.000,0
1749790879.821,-58.105,-16.113,0.000,-65.918,0.000,0
1749790879.825,-57.617,-14.160,0.000,-64.941,0.000,0
1749790879.828,-47.852,-9.277,0.000,-57.617,0.000,0
1749790879.832,-47.852,-11.230,0.000,-54.688,0.000,0
1749790879.836,-52.246,-14.160,0.000,-57.617,0.000,0
1749790879.840,-52.246,-13.672,-32.715,-60.059,0.000,0
1749790879.844,-49.805,-12.695,-31.250,-55.176,0.000,0
1749790879.848,-47.852,-14.160,-29.297,-58.105,0.000,0
1749790879.852,-50.781,-15.137,-27.344,-62.500,0.000,0
1749790879.856,-54.688,-14.648,-25.879,-65.918,0.000,0
1749790879.860,-55.664,-16.602,-28.320,-68.359,0.000,0
1749790879.864,-56.641,-18.555,-31.738,-59.082,0.000,0
1749790879.867,-53.223,-21.973,-30.273,-52.734,0.000,0
1749790879.871,-54.688,-19.043,-29.297,-54.199,0.000,0
1749790879.875,-57.617,-18.555,-33.203,-59.570,0.000,0
1749790879.879,-51.758,-23.438,-30.762,-62.012,0.000,0
1749790879.883,-47.852,-21.973,-29.297,-62.500,0.000,0
1749790879.887,-47.363,-17.090,-30.273,-63.965,0.000,0
1749790879.891,-46.875,-21.484,-30.762,-62.988,0.000,0
1749790879.895,-53.223,-23.438,-33.691,-62.500,0.000,0
1749790879.899,-49.805,-26.855,-33.691,-61.035,0.000,0
1749790879.903,-46.387,-25.879,-31.738,-65.918,0.000,0
1749790879.907,-52.734,-20.996,-31.250,-71.777,0.000,0
1749790879.910,-49.805,-21.973,-33.203,-67.383,0.000,0
1749790879.914,-49.805,-21.973,-36.133,-60.547,0.000,0
1749790879.918,-56.152,-22.461,-41.992,-65.918,0.000,0
1749790879.922,-61.035,-19.531,-40.039,-77.148,0.000,0
1749790879.926,-58.594,-18.066,-33.691,-70.312,0.000,0
1749790879.930,-53.711,-19.043,-35.645,-64.941,0.000,0
1749790879.934,-55.664,-17.090,-35.645,-71.289,0.000,0
1749790879.938,-60.547,-16.602,-34.668,-68.848,0.000,0
1749790879.942,-60.547,-18.555,-34.668,-65.430,0.000,0
1749790879.946,-59.082,-20.508,-33.203,-66.895,0.000,0
1749790879.949,-58.105,-20.996,-30.273,-71.289,0.000,0
1749790879.953,-57.617,-19.043,-24.414,-65.918,0.000,0
1749790879.957,-58.594,-13.184,-25.391,-60.059,0.000,0
1749790879.961,-56.152,-12.695,-27.344,-61.035,0.000,0
1749790879.965,-60.547,-18.555,-30.762,-67.871,0.000,0
1749790879.969,-58.105,-17.090,-37.598,-67.383,0.000,0
1749790879.973,-57.129,-12.695,-38.574,-62.988,0.000,0
1749790879.977,-62.988,-11.719,-41.016,-70.312,0.000,0
1749790879.981,-56.641,-16.602,-41.016,-69.336,0.000,0
1749790879.985,-52.734,-12.695,-37.598,-60.547,0.000,0
1749790879.989,-52.734,-3.906,-39.551,-60.059,0.000,0
1749790879.992,-55.176,-7.324,-38.086,-56.152,0.000,0
1749790879.996,-56.152,-5.371,-36.133,-52.734,0.000,0
1749790880.000,-47.363,-3.906,-36.621,-61.035,0.000,0
1749790880.004,-49.805,-6.348,-34.180,-64.453,0.000,0
1749790880.008,-59.570,-7.812,-36.621,-65.430,0.000,0
1749790880.012,-57.617,-10.254,-37.109,-68.359,0.000,0
1749790880.016,-55.176,-9.766,-36.621,-68.359,0.000,0
1749790880.020,-62.500,-9.277,-38.086,-71.777,0.000,0
1749790880.024,-62.012,-8.301,-35.645,-71.777,0.000,0
1749790880.028,-60.547,-7.324,-34.668,-71.289,0.000,0
1749790880.032,-59.082,-11.719,-35.156,-72.754,0.000,0
1749790880.035,-53.223,-11.230,-31.738,-70.312,0.000,0
1749790880.039,-54.199,-15.625,-33.691,-70.801,0.000,0
1749790880.043,-57.617,-20.508,-34.668,-71.289,0.000,0
1749790880.047,-63.477,-17.578,-34.668,-69.824,0.000,0
1749790880.051,-66.406,-15.137,-36.621,-64.941,0.000,0
1749790880.055,-61.035,-13.184,-35.156,-64.453,0.000,0
1749790880.059,-58.594,-15.137,-37.598,-66.895,0.000,0
1749790880.063,-59.570,-14.648,-42.480,-62.012,0.000,0
1749790880.067,-62.988,-13.672,-42.969,-63.965,0.000,0
1749790880.071,-65.430,-10.742,-39.551,-75.195,0.000,0
1749790880.075,-62.012,-10.254,-36.621,-66.895,0.000,0
1749790880.078,-62.012,-17.578,-37.109,-56.641,0.000,0
1749790880.082,-61.523,-18.066,-36.133,-64.941,0.000,0
1749790880.086,-60.547,-16.602,-32.227,-61.523,0.000,0
1749790880.090,-64.941,-20.020,-29.297,-61.035,0.000,0
1749790880.094,-64.453,-19.043,-31.250,-61.523,0.000,0
1749790880.098,-62.012,-15.625,-32.715,-62.988,0.000,0
1749790880.102,-63.477,-16.113,-35.645,-75.684,0.000,0
1749790880.106,-58.105,-15.625,-34.180,-62.988,0.000,0
1749790880.110,-49.805,-12.695,-28.809,-44.434,0.000,0
1749790880.114,-50.293,-10.254,-30.273,-55.176,0.000,0
1749790880.117,-53.223,-10.742,-32.715,-68.359,0.000,0
1749790880.121,-57.129,-11.719,-32.227,-57.617,0.000,0
1749790880.125,-56.641,-5.859,-30.273,-46.875,0.000,0
1749790880.129,-49.316,-6.348,-28.320,-43.457,0.000,0
1749790880.133,-46.387,-11.719,-28.809,-46.875,0.000,0
1749790880.137,-44.922,-7.812,-25.391,-48.828,0.000,0
1749790880.141,-43.457,-7.812,-27.344,-51.758,0.000,0
1749790880.145,-43.457,-9.766,-35.156,-60.059,0.000,0
1749790880.149,-45.410,-8.789,-36.133,-64.453,0.000,0
1749790880.153,-54.688,-9.766,-35.645,-66.406,0.000,0
1749790880.156,-57.617,-10.254,-35.156,-57.617,0.000,0
1749790880.160,-56.152,-12.207,-35.645,-62.500,0.000,0
1749790880.164,-52.734,-9.277,-40.039,-77.637,0.000,0
1749790880.168,-49.316,-6.836,-42.969,-73.242,0.000,0
