timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1749426514.842,-6.836,-1.953,1.465,-19.531,0.000,0
1749426514.846,-1.465,-5.371,4.395,-16.113,0.000,0
1749426514.850,-3.418,-16.113,0.488,-22.461,0.000,0
1749426514.854,-6.348,-15.625,-3.418,-25.391,0.000,0
1749426514.858,-5.371,-10.742,-1.465,-19.043,0.000,0
1749426514.862,-7.812,-13.184,5.371,-19.043,0.000,0
1749426514.866,-7.812,-9.766,4.883,-20.996,0.000,0
1749426514.870,-0.977,-6.348,4.395,-19.043,0.000,0
1749426514.874,3.418,-9.766,3.906,-19.531,0.000,0
1749426514.877,-0.977,-11.230,0.000,-21.973,0.000,0
1749426514.881,-0.488,-8.789,0.000,-23.926,0.000,0
1749426514.885,-6.836,-5.859,1.465,-25.391,0.000,0
1749426514.889,-5.371,-4.883,0.000,-23.926,0.000,0
1749426514.893,-3.418,-6.836,2.930,-23.926,0.000,0
1749426514.897,-6.836,-11.230,2.441,-28.809,0.000,0
1749426514.901,-2.441,-6.836,-0.488,-29.297,0.000,0
1749426514.905,-8.789,-4.883,-1.465,-30.762,0.000,0
1749426514.909,-16.602,-9.766,1.465,-28.809,0.000,0
1749426514.913,-22.461,-11.230,2.930,-29.297,0.000,0
1749426514.917,-25.879,-8.789,4.883,-34.180,0.000,0
1749426514.920,-20.996,-8.789,9.277,-30.762,0.000,0
1749426514.924,-19.531,-8.789,8.789,-23.438,0.000,0
1749426514.928,-20.508,-7.812,6.836,-26.855,0.000,0
1749426514.932,-17.578,-7.324,5.371,-29.297,0.000,0
1749426514.936,-2.441,-5.859,4.883,-23.926,0.000,0
1749426514.940,3.906,-5.371,6.836,-21.973,0.000,0
1749426514.944,-3.418,-3.418,5.859,-21.484,0.000,0
1749426514.948,-4.395,-4.883,6.348,-19.043,0.000,0
1749426514.952,-4.395,-6.348,-2.930,-22.461,0.000,0
1749426514.956,-5.371,-3.906,-7.812,-29.297,0.000,0
1749426514.959,-9.766,-2.930,0.488,-24.902,0.000,0
1749426514.963,-29.297,-3.906,1.953,-29.297,0.000,0
1749426514.967,-44.434,-6.836,-2.441,-40.039,0.000,0
1749426514.971,-36.621,-9.766,-5.371,-34.180,0.000,0
1749426514.975,-30.762,-8.789,-3.906,-27.832,0.000,0
1749426514.979,-30.762,-7.324,-3.418,-31.738,0.000,0
1749426514.983,-30.273,-6.836,1.465,-30.273,0.000,0
1749426514.987,-27.832,-8.301,8.301,-24.414,0.000,0
1749426514.991,-20.996,-8.301,8.301,-19.531,0.000,0
1749426514.995,-21.973,-6.348,4.883,-14.648,0.000,0
1749426514.999,-26.855,-5.859,0.977,-18.066,0.000,0
1749426515.002,-21.484,-4.395,4.395,-16.113,0.000,0
1749426515.006,-15.625,-6.348,6.348,-15.625,0.000,0
1749426515.010,-12.695,-8.301,4.395,-24.414,0.000,0
1749426515.014,-11.719,-10.254,1.465,-30.273,0.000,0
1749426515.018,-17.578,-11.230,0.977,-33.691,0.000,0
1749426515.022,-21.484,-13.184,2.930,-36.133,0.000,0
1749426515.026,-25.391,-10.254,0.488,-34.668,0.000,0
1749426515.030,-27.832,-9.277,0.000,-34.180,0.000,0
1749426515.034,-21.973,-7.812,4.395,-31.250,0.000,0
1749426515.038,-23.438,-7.812,3.418,-30.762,0.000,0
1749426515.042,-25.391,-9.766,5.859,-30.273,0.000,0
1749426515.045,-22.461,-8.789,7.324,-25.879,0.000,0
1749426515.049,-25.879,-10.742,0.488,-29.297,0.000,0
1749426515.053,-34.180,-13.672,-2.930,-37.109,0.000,0
1749426515.057,-39.062,-13.184,-4.395,-40.527,0.000,0
1749426515.061,-43.945,-6.348,-3.418,-40.039,0.000,0
1749426515.065,-52.246,-7.324,-13.672,-46.875,0.000,0
1749426515.069,-56.641,-14.648,-16.602,-50.293,0.000,0
1749426515.073,-56.152,-14.648,-9.277,-46.875,0.000,0
1749426515.077,-53.223,-16.113,-10.742,-43.457,0.000,0
1749426515.081,-50.781,-13.672,-7.324,-41.504,0.000,0
1749426515.084,-41.016,-10.254,0.000,-41.016,0.000,0
1749426515.088,-32.227,-13.184,-0.977,-35.156,0.000,0
1749426515.092,-31.250,-14.160,-0.977,-30.273,0.000,0
1749426515.096,-32.715,-10.742,1.953,-31.738,0.000,0
1749426515.100,-39.551,-11.230,-2.930,-35.645,0.000,0
1749426515.104,-43.457,-13.184,-6.836,-35.645,0.000,0
1749426515.108,-40.039,-7.812,-2.441,-38.086,0.000,0
1749426515.112,-40.527,-5.371,0.000,-40.527,0.000,0
1749426515.116,-47.852,-10.254,-1.465,-38.574,0.000,0
1749426515.120,-46.387,-10.742,-1.465,-35.156,0.000,0
1749426515.124,-46.875,-9.766,-0.977,-41.504,0.000,0
1749426515.127,-49.805,-13.184,-3.906,-41.504,0.000,0
1749426515.131,-51.758,-15.137,-3.906,-36.133,0.000,0
1749426515.135,-48.828,-14.648,-5.859,-38.574,0.000,0
1749426515.139,-43.457,-17.090,-6.836,-29.297,0.000,0
1749426515.143,-40.527,-18.555,-2.930,-20.508,0.000,0
1749426515.147,-39.062,-19.043,-4.395,-25.879,0.000,0
1749426515.151,-36.133,-17.090,-4.395,-25.391,0.000,0
1749426515.155,-31.250,-15.137,-4.395,-24.414,0.000,0
1749426515.159,-31.250,-16.113,-6.348,-28.320,0.000,0
1749426515.163,-25.879,-16.113,-1.953,-27.832,0.000,0
1749426515.166,-23.926,-12.695,0.488,-33.691,0.000,0
1749426515.170,-27.832,-13.184,-2.930,-39.551,0.000,0
1749426515.174,-28.809,-17.090,-4.395,-34.180,0.000,0
1749426515.178,-34.668,-11.719,-8.301,-33.203,0.000,0
1749426515.182,-35.645,-13.184,-12.207,-39.551,0.000,0
1749426515.186,-29.785,-17.090,-9.277,-42.969,0.000,0
1749426515.190,-34.668,-19.531,-8.301,-43.457,0.000,0
1749426515.194,-41.016,-19.531,-2.441,-35.156,0.000,0
1749426515.198,-34.668,-16.113,0.000,-36.133,0.000,0
1749426515.202,-33.691,-20.508,-5.859,-37.598,0.000,0
1749426515.206,-36.621,-22.949,-7.324,-35.156,0.000,0
1749426515.209,-31.250,-21.973,-3.418,-37.598,0.000,0
1749426515.213,-28.809,-20.508,-5.859,-35.156,0.000,0
1749426515.217,-31.738,-19.531,-13.184,-40.527,0.000,0
1749426515.221,-30.273,-20.996,-9.766,-43.945,0.000,0
1749426515.225,-29.785,-20.020,-6.836,-36.133,0.000,0
1749426515.229,-35.156,-18.066,-12.207,-37.109,0.000,0
1749426515.233,-35.645,-21.973,-13.184,-43.945,0.000,0
1749426515.237,-36.621,-26.367,-13.672,-45.898,0.000,0
1749426515.241,-33.203,-22.949,-14.648,-47.363,0.000,0
1749426515.245,-37.109,-21.484,-15.137,-44.434,0.000,0
1749426515.249,-45.410,-21.484,-14.160,-45.898,0.000,0
1749426515.252,-41.992,-20.508,-10.254,-43.457,0.000,0
1749426515.256,-40.039,-24.902,-13.672,-37.598,0.000,0
1749426515.260,-40.527,-21.484,-13.184,-39.062,0.000,0
1749426515.264,-30.762,-12.695,-10.254,-41.016,0.000,0
1749426515.268,-27.344,-14.648,-15.625,-45.410,0.000,0
1749426515.272,-31.738,-21.973,-18.555,-44.434,0.000,0
1749426515.276,-24.414,-16.602,-12.695,-37.109,0.000,0
1749426515.280,-21.973,-8.789,-6.836,-35.156,0.000,0
1749426515.284,-33.203,-14.648,-12.207,-40.527,0.000,0
1749426515.288,-33.691,-18.066,-13.184,-41.504,0.000,0
1749426515.291,-30.762,-16.602,-10.742,-37.109,0.000,0
1749426515.295,-33.691,-18.066,-15.137,-37.598,0.000,0
1749426515.299,-33.691,-17.578,-15.625,-40.527,0.000,0
1749426515.303,-35.645,-20.996,-16.602,-39.551,0.000,0
1749426515.307,-36.621,-20.996,-20.020,-43.945,0.000,0
1749426515.311,-34.180,-14.160,-20.020,-42.969,0.000,0
1749426515.315,-26.367,-12.207,-17.090,-38.086,0.000,0
1749426515.319,-21.973,-13.672,-15.625,-47.363,0.000,0
1749426515.323,-31.738,-14.160,-16.113,-51.758,0.000,0
1749426515.327,-33.203,-14.648,-16.113,-46.387,0.000,0
1749426515.331,-36.133,-18.066,-10.742,-42.480,0.000,0
1749426515.334,-42.480,-20.508,-14.648,-47.363,0.000,0
1749426515.338,-41.016,-20.508,-16.602,-49.805,0.000,0
1749426515.342,-41.992,-19.531,-15.137,-42.969,0.000,0
1749426515.346,-40.039,-18.066,-19.043,-44.922,0.000,0
1749426515.350,-46.387,-26.367,-21.484,-56.641,0.000,0
1749426515.354,-56.641,-28.809,-20.508,-61.523,0.000,0
1749426515.358,-52.734,-25.879,-20.020,-57.617,0.000,0
1749426515.362,-42.480,-21.484,-21.484,-58.594,0.000,0
1749426515.366,-43.457,-21.484,-23.438,-64.453,0.000,0
1749426515.370,-48.828,-24.414,-25.879,-66.406,0.000,0
1749426515.374,-49.805,-22.949,-26.855,-65.918,0.000,0
1749426515.377,-50.293,-24.414,-26.367,-60.547,0.000,0
1749426515.381,-53.223,-24.414,-23.926,-55.176,0.000,0
1749426515.385,-52.246,-20.508,-23.438,-50.781,0.000,0
1749426515.389,-49.316,-20.508,-23.926,-45.410,0.000,0
1749426515.393,-49.805,-19.531,-20.020,-44.434,0.000,0
1749426515.397,-43.945,-14.160,-13.184,-50.293,0.000,0
1749426515.401,-48.828,-18.555,-21.973,-56.641,0.000,0
1749426515.405,-59.082,-23.438,-28.320,-61.523,0.000,0
1749426515.409,-51.758,-18.555,-26.367,-62.500,0.000,0
1749426515.413,-45.898,-11.719,-27.344,-59.570,0.000,0
1749426515.416,-42.969,-14.648,-27.344,-54.688,0.000,0
1749426515.420,-33.203,-16.602,-26.855,-56.641,0.000,0
1749426515.424,-24.902,-8.301,-23.438,-55.176,0.000,0
1749426515.428,-25.391,-5.859,-19.531,-55.176,0.000,0
1749426515.432,-24.414,-12.207,-19.043,-58.594,0.000,0
1749426515.436,-14.160,-14.648,-23.438,-54.199,0.000,0
1749426515.440,-16.602,-20.020,-25.391,-54.688,0.000,0
1749426515.444,-14.648,-20.020,-25.391,-60.547,0.000,0
1749426515.448,-14.160,-16.113,-26.367,-61.035,0.000,0
1749426515.452,-19.531,-17.578,-25.391,-62.988,0.000,0
1749426515.456,-23.438,-22.461,-26.855,-60.547,0.000,0
1749426515.459,-30.273,-21.484,-27.344,-57.129,0.000,0
1749426515.463,-31.738,-17.578,-32.227,-66.406,0.000,0
1749426515.467,-33.203,-21.973,-32.715,-77.637,0.000,0
1749426515.471,-34.668,-22.949,-30.273,-75.195,0.000,0
1749426515.475,-28.809,-20.508,-30.762,-62.012,0.000,0
1749426515.479,-23.926,-21.484,-25.879,-50.781,0.000,0
1749426515.483,-26.855,-16.602,-21.973,-49.805,0.000,0
1749426515.487,-28.320,-15.625,-18.555,-47.852,0.000,0
1749426515.491,-26.855,-23.438,-19.531,-44.922,0.000,0
1749426515.495,-23.438,-21.973,-17.578,-41.016,0.000,0
1749426515.498,-29.297,-18.066,-19.043,-44.434,0.000,0
1749426515.502,-34.668,-16.602,-22.461,-50.293,0.000,0
1749426515.506,-29.297,-15.137,-16.602,-51.758,0.000,0
1749426515.510,-23.926,-19.531,-17.578,-54.688,0.000,0
1749426515.514,-25.879,-21.973,-20.020,-57.617,0.000,0
1749426515.518,-30.273,-22.461,-19.531,-62.988,0.000,0
1749426515.522,-32.227,-24.414,-22.949,-69.824,0.000,0
1749426515.526,-31.738,-23.926,-24.414,-66.406,0.000,0
1749426515.530,-31.250,-20.508,-18.555,-60.547,0.000,0
1749426515.534,-32.227,-16.113,-18.555,-63.477,0.000,0
1749426515.538,-31.250,-14.160,-21.484,-63.965,0.000,0
1749426515.541,-31.738,-19.043,-19.043,-61.035,0.000,0
1749426515.545,-35.156,-20.020,-20.020,-62.500,0.000,0
1749426515.549,-32.715,-17.090,-26.855,-57.617,0.000,0
1749426515.553,-31.738,-17.578,-24.902,-57.129,0.000,0
1749426515.557,-31.738,-19.043,-19.043,-57.617,0.000,0
1749426515.561,-30.273,-20.020,-21.973,-56.641,0.000,0
1749426515.565,-27.832,-19.531,-24.414,-59.082,0.000,0
1749426515.569,-33.691,-20.020,-20.508,-61.523,0.000,0
1749426515.573,-42.969,-19.043,-20.020,-62.012,0.000,0
1749426515.577,-35.645,-20.020,-21.484,-55.176,0.000,0
1749426515.581,-36.133,-26.855,-18.555,-53.223,0.000,0
1749426515.584,-43.457,-25.391,-16.113,-53.223,0.000,0
1749426515.588,-40.039,-20.020,-16.113,-54.199,0.000,0
1749426515.592,-36.621,-24.902,-18.555,-58.105,0.000,0
1749426515.596,-36.133,-26.367,-19.531,-61.523,0.000,0
1749426515.600,-31.250,-26.367,-20.508,-62.500,0.000,0
1749426515.604,-27.344,-23.438,-23.438,-61.523,0.000,0
1749426515.608,-31.738,-18.555,-23.926,-60.547,0.000,0
1749426515.612,-33.691,-21.484,-22.461,-56.152,0.000,0
1749426515.616,-37.598,-19.043,-17.090,-64.453,0.000,0
1749426515.620,-31.738,-14.648,-18.066,-64.941,0.000,0
1749426515.623,-24.414,-19.531,-22.461,-50.293,0.000,0
1749426515.627,-26.855,-21.484,-23.926,-43.457,0.000,0
1749426515.631,-28.809,-21.973,-21.973,-38.574,0.000,0
1749426515.635,-32.227,-27.344,-22.949,-38.574,0.000,0
1749426515.639,-26.367,-28.809,-23.926,-40.039,0.000,0
1749426515.643,-26.367,-26.367,-21.973,-41.016,0.000,0
1749426515.647,-26.367,-24.414,-20.508,-39.062,0.000,0
1749426515.651,-25.879,-22.949,-23.438,-40.527,0.000,0
1749426515.655,-34.668,-23.926,-20.996,-44.434,0.000,0
1749426515.659,-41.016,-25.879,-20.020,-43.457,0.000,0
1749426515.663,-40.527,-24.902,-18.555,-41.504,0.000,0
1749426515.666,-41.992,-21.973,-16.113,-44.434,0.000,0
1749426515.670,-45.898,-26.367,-20.020,-47.852,0.000,0
1749426515.674,-44.922,-30.273,-25.879,-45.410,0.000,0
1749426515.678,-41.504,-25.391,-26.367,-44.922,0.000,0
1749426515.682,-50.293,-26.367,-29.297,-56.152,0.000,0
1749426515.686,-52.734,-26.367,-31.738,-55.176,0.000,0
1749426515.690,-38.574,-22.949,-22.949,-46.387,0.000,0
1749426515.694,-34.180,-20.996,-21.484,-52.734,0.000,0
1749426515.698,-36.133,-21.484,-22.461,-55.664,0.000,0
1749426515.702,-43.457,-26.855,-27.344,-62.500,0.000,0
1749426515.706,-53.711,-29.297,-30.762,-67.383,0.000,0
1749426515.709,-50.293,-29.785,-28.809,-62.500,0.000,0
1749426515.713,-48.828,-25.879,-27.832,-60.059,0.000,0
1749426515.717,-50.293,-24.414,-29.785,-58.105,0.000,0
1749426515.721,-43.457,-28.320,-27.832,-57.129,0.000,0
1749426515.725,-37.598,-23.926,-27.832,-58.594,0.000,0
1749426515.729,-38.086,-20.996,-28.320,-57.617,0.000,0
1749426515.733,-37.109,-26.367,-27.832,-58.594,0.000,0
1749426515.737,-35.645,-36.133,-24.902,-62.500,0.000,0
1749426515.741,-37.598,-33.691,-20.996,-55.176,0.000,0
1749426515.745,-38.086,-27.344,-20.508,-56.152,0.000,0
1749426515.748,-36.621,-29.297,-22.949,-62.500,0.000,0
1749426515.752,-41.504,-29.785,-23.926,-60.059,0.000,0
1749426515.756,-42.480,-29.785,-24.902,-58.105,0.000,0
1749426515.760,-41.016,-26.367,-22.949,-55.176,0.000,0
1749426515.764,-43.457,-27.344,-19.043,-59.570,0.000,0
1749426515.768,-40.527,-29.297,-24.414,-59.082,0.000,0
1749426515.772,-37.598,-28.809,-27.344,-53.711,0.000,0
1749426515.776,-43.945,-26.855,-25.391,-55.664,0.000,0
1749426515.780,-42.969,-27.344,-20.996,-59.570,0.000,0
1749426515.784,-47.852,-28.320,-20.996,-55.664,0.000,0
1749426515.788,-43.945,-18.555,-20.508,-56.641,0.000,0
1749426515.791,-33.691,-16.602,-12.695,-55.664,0.000,0
1749426515.795,-29.297,-18.555,-13.672,-46.875,0.000,0
1749426515.799,-32.715,-22.949,-20.020,-51.270,0.000,0
1749426515.803,-37.598,-27.344,-18.066,-57.129,0.000,0
1749426515.807,-33.691,-26.855,-18.555,-51.270,0.000,0
1749426515.811,-30.762,-27.344,-17.578,-51.758,0.000,0
1749426515.815,-29.785,-27.344,-16.602,-57.129,0.000,0
1749426515.819,-28.809,-24.902,-23.438,-50.781,0.000,0
1749426515.823,-31.250,-26.855,-23.926,-47.363,0.000,0
1749426515.827,-34.180,-28.320,-23.438,-44.922,0.000,0
1749426515.830,-39.062,-26.855,-24.902,-44.922,0.000,0
1749426515.834,-47.363,-27.344,-25.391,-48.828,0.000,0
1749426515.838,-52.246,-23.438,-24.902,-49.805,0.000,0
1749426515.842,-48.340,-20.020,-21.973,-47.852,0.000,0
1749426515.846,-46.875,-21.484,-21.973,-50.781,0.000,0
1749426515.850,-43.457,-16.602,-23.926,-55.176,0.000,0
1749426515.854,-36.621,-18.066,-25.391,-48.828,0.000,0
1749426515.858,-31.250,-20.508,-25.879,-44.434,0.000,0
1749426515.862,-31.250,-19.531,-25.879,-49.316,0.000,0
1749426515.866,-34.668,-26.367,-26.367,-50.781,0.000,0
1749426515.870,-27.344,-26.855,-26.855,-48.828,0.000,0
1749426515.873,-20.020,-18.066,-22.949,-47.852,0.000,0
1749426515.877,-22.461,-16.113,-18.066,-44.434,0.000,0
1749426515.881,-27.344,-17.578,-20.508,-48.340,0.000,0
1749426515.885,-28.320,-15.137,-20.996,-52.246,0.000,0
1749426515.889,-31.250,-20.020,-25.879,-55.176,0.000,0
1749426515.893,-38.574,-24.902,-26.367,-59.082,0.000,0
1749426515.897,-37.109,-22.461,-23.438,-60.059,0.000,0
1749426515.901,-30.273,-21.484,-26.367,-63.965,0.000,0
1749426515.905,-28.809,-23.926,-32.715,-64.941,0.000,0
1749426515.909,-36.621,-22.949,-29.785,-62.988,0.000,0
1749426515.913,-41.992,-19.531,-23.926,-64.453,0.000,0
1749426515.916,-36.621,-15.625,-23.438,-66.895,0.000,0
1749426515.920,-40.039,-18.066,-31.738,-68.359,0.000,0
1749426515.924,-46.875,-20.996,-34.668,-68.848,0.000,0
1749426515.928,-42.969,-24.902,-31.738,-69.824,0.000,0
1749426515.932,-46.387,-27.832,-29.297,-72.754,0.000,0
1749426515.936,-49.316,-25.391,-31.250,-76.660,0.000,0
1749426515.940,-42.480,-21.973,-32.227,-76.660,0.000,0
1749426515.944,-36.621,-22.461,-25.879,-70.312,0.000,0
1749426515.948,-37.109,-22.949,-22.461,-64.941,0.000,0
1749426515.952,-42.969,-20.996,-22.461,-70.312,0.000,0
1749426515.955,-46.387,-26.855,-20.508,-68.848,0.000,0
1749426515.959,-44.922,-27.832,-16.602,-62.012,0.000,0
1749426515.963,-46.875,-24.902,-16.113,-60.547,0.000,0
1749426515.967,-49.805,-25.879,-17.578,-63.477,0.000,0
1749426515.971,-50.293,-26.367,-22.461,-69.824,0.000,0
1749426515.975,-44.922,-28.320,-17.090,-66.406,0.000,0
1749426515.979,-45.410,-27.832,-8.789,-59.082,0.000,0
1749426515.983,-53.223,-32.227,-18.066,-63.965,0.000,0
1749426515.987,-56.152,-37.109,-25.391,-69.824,0.000,0
1749426515.991,-39.062,-34.180,-23.438,-63.477,0.000,0
1749426515.995,-24.414,-34.180,-21.973,-59.082,0.000,0
1749426515.998,-32.715,-34.668,-24.414,-61.523,0.000,0
1749426516.002,-34.668,-34.180,-26.367,-58.594,0.000,0
1749426516.006,-28.809,-35.645,-25.879,-53.711,0.000,0
1749426516.010,-25.879,-28.809,-24.414,-54.199,0.000,0
1749426516.014,-30.762,-27.832,-17.090,-53.223,0.000,0
1749426516.018,-39.062,-29.785,-13.672,-49.805,0.000,0
1749426516.022,-42.969,-27.344,-19.043,-50.781,0.000,0
1749426516.026,-45.410,-24.902,-20.996,-51.270,0.000,0
1749426516.030,-47.852,-27.344,-20.996,-50.781,0.000,0
1749426516.034,-45.410,-34.180,-23.926,-54.688,0.000,0
1749426516.038,-44.434,-33.203,-31.250,-60.059,0.000,0
1749426516.041,-41.992,-28.809,-32.227,-59.570,0.000,0
1749426516.045,-35.156,-30.762,-26.367,-55.176,0.000,0
1749426516.049,-29.785,-29.785,-27.344,-54.688,0.000,0
1749426516.053,-29.297,-29.297,-26.855,-53.711,0.000,0
1749426516.057,-40.527,-33.203,-20.020,-53.711,0.000,0
1749426516.061,-45.898,-31.738,-16.602,-55.664,0.000,0
1749426516.065,-41.504,-25.879,-15.137,-53.711,0.000,0
1749426516.069,-34.668,-22.949,-19.043,-56.152,0.000,0
1749426516.073,-37.598,-25.391,-24.414,-59.570,0.000,0
1749426516.077,-41.504,-28.320,-20.996,-57.129,0.000,0
1749426516.080,-43.457,-30.762,-21.973,-56.152,0.000,0
1749426516.084,-45.410,-33.691,-24.902,-57.617,0.000,0
1749426516.088,-46.387,-29.785,-21.973,-61.035,0.000,0
1749426516.092,-46.875,-28.809,-21.484,-57.129,0.000,0
1749426516.096,-44.922,-26.855,-19.043,-49.805,0.000,0
1749426516.100,-44.922,-24.414,-20.508,-52.246,0.000,0
1749426516.104,-44.434,-25.879,-24.414,-61.523,0.000,0
1749426516.108,-35.645,-21.973,-23.926,-58.105,0.000,0
1749426516.112,-25.879,-22.461,-22.949,-54.688,0.000,0
1749426516.116,-27.344,-26.367,-25.879,-61.523,0.000,0
1749426516.120,-31.250,-25.391,-34.180,-69.336,0.000,0
1749426516.123,-28.809,-24.414,-34.180,-64.941,0.000,0
1749426516.127,-31.250,-24.414,-27.832,-60.059,0.000,0
1749426516.131,-34.180,-25.391,-25.391,-62.012,0.000,0
1749426516.135,-31.738,-24.414,-20.020,-54.688,0.000,0
1749426516.139,-33.691,-24.902,-20.508,-47.852,0.000,0
1749426516.143,-35.645,-27.832,-22.949,-42.480,0.000,0
1749426516.147,-40.039,-25.391,-22.461,-40.527,0.000,0
1749426516.151,-41.504,-20.996,-20.020,-43.945,0.000,0
1749426516.155,-41.504,-25.391,-20.020,-43.945,0.000,0
1749426516.159,-46.875,-30.762,-25.879,-50.781,0.000,0
1749426516.163,-40.527,-28.320,-29.785,-52.734,0.000,0
1749426516.166,-37.109,-24.902,-29.297,-52.246,0.000,0
1749426516.170,-40.039,-31.738,-31.250,-54.688,0.000,0
1749426516.174,-42.969,-33.203,-34.180,-56.152,0.000,0
1749426516.178,-38.086,-26.855,-32.715,-56.152,0.000,0
1749426516.182,-26.367,-26.367,-31.738,-50.781,0.000,0
1749426516.186,-29.785,-25.879,-29.785,-61.523,0.000,0
1749426516.190,-41.992,-23.438,-27.344,-59.082,0.000,0
1749426516.194,-49.805,-26.367,-23.926,-54.199,0.000,0
1749426516.198,-43.457,-23.926,-20.996,-57.617,0.000,0
1749426516.202,-33.691,-19.043,-20.020,-54.688,0.000,0
1749426516.205,-32.715,-19.043,-18.066,-55.176,0.000,0
1749426516.209,-27.832,-16.602,-14.648,-53.223,0.000,0
1749426516.213,-24.902,-15.137,-10.254,-52.734,0.000,0
1749426516.217,-31.738,-15.625,-15.137,-57.129,0.000,0
1749426516.221,-34.668,-17.090,-20.020,-55.664,0.000,0
1749426516.225,-34.180,-20.508,-17.090,-51.270,0.000,0
1749426516.229,-34.180,-18.066,-14.160,-45.898,0.000,0
1749426516.233,-35.156,-20.020,-19.043,-47.852,0.000,0
1749426516.237,-41.016,-21.973,-20.996,-54.199,0.000,0
1749426516.241,-45.898,-22.949,-17.090,-52.246,0.000,0
1749426516.244,-52.734,-25.879,-13.672,-51.270,0.000,0
1749426516.248,-54.199,-28.320,-18.555,-52.734,0.000,0
1749426516.252,-43.945,-32.227,-20.996,-55.664,0.000,0
1749426516.256,-40.039,-28.809,-16.602,-49.316,0.000,0
1749426516.260,-40.527,-24.414,-16.113,-40.039,0.000,0
1749426516.264,-33.203,-24.414,-17.578,-46.387,0.000,0
1749426516.268,-28.809,-27.832,-20.996,-52.246,0.000,0
1749426516.272,-31.738,-29.297,-22.949,-51.270,0.000,0
1749426516.276,-30.273,-30.273,-21.484,-58.105,0.000,0
1749426516.280,-33.691,-28.809,-21.973,-61.523,0.000,0
1749426516.284,-39.551,-25.879,-24.414,-62.500,0.000,0
1749426516.287,-38.574,-30.273,-25.879,-62.500,0.000,0
1749426516.291,-38.086,-34.668,-27.832,-59.570,0.000,0
1749426516.295,-35.156,-34.668,-23.438,-62.988,0.000,0
1749426516.299,-36.621,-34.180,-19.043,-61.035,0.000,0
1749426516.303,-45.898,-32.227,-22.461,-63.477,0.000,0
1749426516.307,-44.434,-30.762,-20.020,-62.500,0.000,0
1749426516.311,-39.551,-33.691,-16.113,-55.176,0.000,0
1749426516.315,-42.480,-35.645,-18.066,-56.152,0.000,0
1749426516.319,-44.922,-33.203,-20.020,-59.082,0.000,0
1749426516.323,-43.945,-31.738,-19.043,-64.453,0.000,0
1749426516.327,-41.504,-32.715,-14.648,-57.129,0.000,0
1749426516.330,-41.992,-32.227,-14.160,-51.758,0.000,0
1749426516.334,-36.133,-33.203,-16.113,-55.176,0.000,0
1749426516.338,-30.273,-32.715,-13.184,-50.781,0.000,0
1749426516.342,-31.738,-27.832,-13.672,-48.340,0.000,0
1749426516.346,-37.598,-28.809,-13.184,-52.246,0.000,0
1749426516.350,-45.410,-34.180,-19.531,-66.895,0.000,0
1749426516.354,-42.969,-27.832,-20.996,-68.359,0.000,0
1749426516.358,-26.367,-22.949,-13.184,-55.176,0.000,0
1749426516.362,-25.391,-25.391,-13.184,-52.246,0.000,0
1749426516.366,-37.109,-21.973,-12.695,-57.617,0.000,0
1749426516.370,-33.203,-17.090,-8.301,-56.152,0.000,0
1749426516.373,-34.668,-15.137,-10.254,-46.875,0.000,0
1749426516.377,-42.480,-18.066,-17.090,-47.363,0.000,0
1749426516.381,-52.246,-21.973,-23.438,-58.594,0.000,0
1749426516.385,-51.758,-24.414,-27.832,-65.918,0.000,0
1749426516.389,-42.480,-20.020,-24.414,-57.129,0.000,0
1749426516.393,-36.621,-17.578,-21.484,-49.316,0.000,0
1749426516.397,-38.086,-24.902,-26.367,-51.270,0.000,0
1749426516.401,-43.945,-24.414,-23.926,-55.664,0.000,0
1749426516.405,-47.852,-21.484,-27.344,-53.223,0.000,0
1749426516.409,-41.504,-19.531,-29.785,-49.316,0.000,0
1749426516.412,-35.156,-17.578,-22.949,-52.246,0.000,0
1749426516.416,-34.668,-14.648,-20.020,-53.711,0.000,0
1749426516.420,-37.109,-19.531,-22.949,-54.688,0.000,0
1749426516.424,-30.273,-25.391,-25.879,-52.734,0.000,0
1749426516.428,-22.949,-18.555,-19.531,-46.875,0.000,0
1749426516.432,-29.297,-16.113,-20.020,-50.293,0.000,0
1749426516.436,-35.645,-23.438,-26.367,-61.035,0.000,0
1749426516.440,-38.086,-29.785,-24.902,-64.453,0.000,0
1749426516.444,-38.574,-28.320,-25.391,-61.035,0.000,0
1749426516.448,-39.062,-29.297,-30.273,-59.082,0.000,0
1749426516.452,-40.527,-33.203,-29.785,-62.988,0.000,0
1749426516.455,-39.062,-35.645,-30.273,-61.035,0.000,0
1749426516.459,-41.016,-32.715,-27.832,-56.641,0.000,0
1749426516.463,-46.875,-24.414,-22.949,-58.594,0.000,0
1749426516.467,-40.039,-24.414,-24.902,-58.594,0.000,0
1749426516.471,-34.180,-31.738,-25.391,-54.688,0.000,0
1749426516.475,-33.203,-29.297,-22.949,-50.781,0.000,0
1749426516.479,-26.367,-20.508,-20.996,-49.805,0.000,0
1749426516.483,-29.297,-22.949,-27.344,-55.176,0.000,0
1749426516.487,-39.551,-25.391,-28.809,-54.688,0.000,0
1749426516.491,-39.551,-21.484,-25.879,-47.852,0.000,0
1749426516.495,-36.133,-19.531,-27.832,-45.410,0.000,0
