timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1749428448.685,-40.039,135.254,9.277,-93.262,0.000,0
1749428448.689,-43.457,138.184,21.484,-99.121,0.000,0
1749428448.693,-55.664,145.996,22.949,-108.887,0.000,0
1749428448.697,-77.148,145.508,22.461,-125.000,0.000,0
1749428448.701,-90.332,141.113,27.344,-126.465,0.000,0
1749428448.705,-111.328,147.949,41.992,-131.348,0.000,0
1749428448.709,-120.117,151.855,53.223,-143.066,0.000,0
1749428448.712,-120.605,145.508,55.664,-157.715,0.000,0
1749428448.716,-129.883,145.020,65.918,-171.387,0.000,0
1749428448.720,-125.488,152.832,76.172,-162.109,0.000,0
1749428448.724,-130.371,180.176,73.730,-162.598,0.000,0
1749428448.728,-139.160,205.566,73.730,-187.012,0.000,0
1749428448.732,-138.184,211.914,79.590,-189.941,0.000,0
1749428448.736,-136.719,213.867,83.496,-182.617,0.000,0
1749428448.740,-138.184,209.961,86.426,-176.270,0.000,0
1749428448.744,-144.043,194.824,87.891,-176.758,0.000,0
1749428448.748,-144.043,198.242,84.473,-179.688,0.000,0
1749428448.752,-128.418,193.359,81.543,-170.410,0.000,0
1749428448.755,-125.000,160.645,78.125,-153.320,0.000,0
1749428448.759,-132.812,161.621,65.430,-168.457,0.000,0
1749428448.763,-131.348,183.105,57.617,-178.711,0.000,0
1749428448.767,-125.977,157.227,65.430,-151.855,0.000,0
1749428448.771,-113.770,126.465,62.012,-144.043,0.000,0
1749428448.775,-106.445,138.672,65.918,-143.066,0.000,0
1749428448.779,-110.840,142.578,71.777,-142.578,0.000,0
1749428448.783,-108.398,136.719,67.871,-116.699,0.000,0
1749428448.787,-98.633,138.184,64.453,-108.887,0.000,0
1749428448.791,-96.680,155.762,51.758,-130.859,0.000,0
1749428448.794,-107.910,153.320,42.969,-130.371,0.000,0
1749428448.798,-110.352,145.020,52.734,-119.141,0.000,0
1749428448.802,-106.445,141.602,59.570,-108.398,0.000,0
1749428448.806,-102.051,141.602,67.871,-111.328,0.000,0
1749428448.810,-97.168,166.016,118.164,-117.676,0.000,0
1749428448.814,-93.750,170.898,163.574,-114.746,0.000,0
1749428448.818,-104.004,170.410,168.457,-119.629,0.000,0
1749428448.822,-96.680,180.664,172.363,-114.258,0.000,0
1749428448.826,-78.613,176.270,168.457,-102.539,0.000,0
1749428448.830,-68.848,156.738,156.738,-99.121,0.000,0
1749428448.834,-65.430,154.297,149.902,-96.191,0.000,0
1749428448.837,-70.801,161.621,146.973,-91.797,0.000,0
1749428448.841,-67.383,147.949,148.926,-72.754,0.000,0
1749428448.845,-55.176,150.391,159.180,-73.242,0.000,0
1749428448.849,-46.875,157.715,173.340,-74.707,0.000,0
1749428448.853,-45.898,150.391,179.199,-60.547,0.000,0
1749428448.857,-67.383,144.043,169.434,-69.824,0.000,0
1749428448.861,-64.941,138.672,159.180,-68.848,0.000,0
1749428448.865,-37.598,144.531,155.273,-51.270,0.000,0
1749428448.869,-44.434,138.672,163.574,-53.711,0.000,0
1749428448.873,-50.293,129.883,163.574,-71.289,0.000,0
1749428448.877,-38.574,128.906,158.203,-59.082,0.000,0
1749428448.880,-44.434,120.117,157.715,-62.012,0.000,0
1749428448.884,-44.922,122.559,152.832,-67.871,0.000,0
1749428448.888,-28.809,119.141,146.973,-53.223,0.000,0
1749428448.892,-30.273,98.145,128.418,-60.059,0.000,0
1749428448.896,-50.293,83.008,98.633,-74.707,0.000,0
1749428448.900,-56.641,82.520,69.824,-87.891,0.000,0
1749428448.904,-60.547,77.637,35.645,-104.492,0.000,0
1749428448.908,-77.637,68.848,-0.977,-119.141,0.000,0
1749428448.912,-105.957,44.434,-32.227,-145.020,0.000,0
1749428448.916,-133.301,21.484,-58.594,-158.691,0.000,0
1749428448.919,-140.137,21.484,-82.031,-157.715,0.000,0
1749428448.923,-138.184,20.020,-87.891,-159.180,0.000,0
1749428448.927,-140.625,14.160,-93.750,-178.711,0.000,0
1749428448.931,-159.180,14.648,-114.258,-181.152,0.000,0
1749428448.935,-179.688,25.879,-123.535,-163.086,0.000,0
1749428448.939,-184.082,29.297,-137.695,-167.480,0.000,0
1749428448.943,-185.547,25.879,-167.480,-183.594,0.000,0
1749428448.947,-171.875,34.668,-187.500,-175.781,0.000,0
1749428448.951,-162.598,53.223,-188.965,-159.180,0.000,0
1749428448.954,-155.762,77.148,-200.195,-157.715,0.000,0
1749428448.958,-139.160,100.098,-214.844,-159.668,0.000,0
1749428448.962,-132.324,123.535,-228.516,-165.527,0.000,0
1749428448.966,-123.535,136.230,-257.812,-151.855,0.000,0
1749428448.970,-111.328,139.648,-285.645,-126.953,0.000,0
1749428448.974,-89.355,150.391,-295.898,-112.793,0.000,0
1749428448.978,-74.707,156.738,-294.434,-110.352,0.000,0
1749428448.982,-78.613,138.184,-347.168,-99.609,0.000,0
1749428448.986,-76.660,125.000,-465.332,-89.355,0.000,0
1749428448.990,-38.086,143.555,-482.422,-40.527,0.000,0
1749428448.994,-13.184,152.344,-451.172,-13.672,0.000,0
1749428448.998,-24.902,128.906,-459.961,-30.762,0.000,0
1749428449.001,-20.508,117.676,-445.312,-27.832,0.000,0
1749428449.005,-13.184,102.051,-467.285,-23.926,0.000,0
1749428449.009,-8.301,92.285,-512.207,-25.879,0.000,0
1749428449.013,6.836,84.473,-504.883,-5.859,0.000,0
1749428449.017,26.367,67.871,-483.398,20.996,0.000,0
1749428449.021,40.039,50.293,-467.773,26.855,0.000,0
1749428449.025,47.852,43.945,-440.430,38.574,0.000,0
1749428449.029,44.434,36.133,-458.008,30.273,0.000,0
1749428449.033,62.500,44.434,-474.609,49.316,0.000,0
1749428449.037,82.031,58.594,-429.199,78.125,0.000,0
1749428449.041,61.523,26.367,-415.039,55.664,0.000,0
1749428449.044,33.203,-6.348,-414.062,22.461,0.000,0
1749428449.048,25.391,-5.859,-393.555,13.184,0.000,0
1749428449.052,20.996,-14.648,-376.465,16.113,0.000,0
1749428449.056,11.719,-28.809,-360.840,1.953,0.000,0
1749428449.060,17.578,-21.484,-341.797,0.977,0.000,0
1749428449.064,16.113,-19.043,-333.008,11.719,0.000,0
1749428449.068,-1.953,-30.762,-326.660,-2.441,0.000,0
1749428449.072,-17.090,-44.922,-312.500,-15.625,0.000,0
1749428449.076,-20.508,-54.688,-299.316,-25.879,0.000,0
1749428449.080,-8.789,-51.270,-292.969,-27.832,0.000,0
1749428449.084,0.977,-50.781,-283.691,-23.926,0.000,0
1749428449.087,6.348,-48.828,-256.836,-9.277,0.000,0
1749428449.091,-11.230,-51.270,-225.098,-8.789,0.000,0
1749428449.095,-31.738,-66.895,-208.496,-16.602,0.000,0
1749428449.099,-36.621,-80.566,-202.148,-22.949,0.000,0
1749428449.103,-43.945,-77.637,-197.754,-23.438,0.000,0
1749428449.107,-59.570,-56.152,-197.266,-36.621,0.000,0
1749428449.111,-53.711,-36.621,-190.918,-38.574,0.000,0
1749428449.115,-35.156,-44.922,-166.016,-27.832,0.000,0
1749428449.119,-55.664,-55.664,-158.203,-38.574,0.000,0
1749428449.123,-64.941,-43.457,-159.668,-49.805,0.000,0
1749428449.127,-39.551,-22.461,-163.086,-46.387,0.000,0
1749428449.130,-21.973,-0.488,-140.137,-34.180,0.000,0
1749428449.134,-50.781,4.395,-115.234,-45.410,0.000,0
1749428449.138,-73.242,-8.301,-110.352,-62.012,0.000,0
1749428449.142,-74.219,-14.160,-112.305,-66.895,0.000,0
1749428449.146,-88.867,-28.320,-134.766,-83.496,0.000,0
1749428449.150,-95.215,-33.691,-141.602,-94.727,0.000,0
1749428449.154,-83.008,-24.414,-130.859,-76.172,0.000,0
1749428449.158,-82.520,-25.391,-123.047,-78.613,0.000,0
1749428449.162,-73.730,-24.902,-119.141,-76.172,0.000,0
1749428449.166,-62.012,-26.367,-122.070,-63.965,0.000,0
1749428449.169,-59.082,-29.785,-115.234,-65.430,0.000,0
1749428449.173,-53.711,-26.367,-104.004,-56.641,0.000,0
1749428449.177,-56.152,-21.484,-97.168,-50.781,0.000,0
1749428449.181,-61.035,-29.297,-92.285,-54.688,0.000,0
1749428449.185,-56.641,-40.527,-83.984,-50.293,0.000,0
1749428449.189,-52.734,-50.293,-83.496,-36.133,0.000,0
1749428449.193,-49.316,-63.477,-83.496,-32.715,0.000,0
1749428449.197,-36.133,-78.125,-83.984,-28.320,0.000,0
1749428449.201,-20.508,-80.566,-87.891,-29.297,0.000,0
1749428449.205,-25.879,-75.684,-82.520,-32.715,0.000,0
1749428449.209,-40.039,-91.797,-90.820,-41.016,0.000,0
1749428449.212,-44.434,-104.492,-91.797,-46.387,0.000,0
1749428449.216,-43.945,-109.375,-85.938,-38.574,0.000,0
1749428449.220,-36.621,-107.910,-79.102,-27.344,0.000,0
1749428449.224,-34.668,-108.887,-70.312,-24.902,0.000,0
1749428449.228,-41.016,-113.281,-77.148,-54.199,0.000,0
1749428449.232,-36.133,-114.258,-83.496,-56.641,0.000,0
1749428449.236,-22.949,-123.047,-75.684,-29.785,0.000,0
1749428449.240,-13.672,-129.395,-71.289,-38.574,0.000,0
1749428449.244,2.930,-123.535,-71.289,-37.109,0.000,0
1749428449.248,-3.418,-125.977,-76.660,-36.133,0.000,0
1749428449.252,-25.879,-132.812,-87.402,-62.988,0.000,0
1749428449.255,-29.297,-133.301,-92.285,-65.430,0.000,0
1749428449.259,-32.227,-164.062,-89.355,-58.594,0.000,0
1749428449.263,-75.195,-182.129,-101.074,-100.586,0.000,0
1749428449.267,-94.238,-168.457,-107.422,-116.699,0.000,0
1749428449.271,-70.312,-191.406,-86.426,-100.098,0.000,0
1749428449.275,-81.055,-214.355,-93.262,-115.723,0.000,0
1749428449.279,-107.422,-217.285,-120.117,-145.508,0.000,0
1749428449.283,-109.375,-223.633,-130.371,-162.109,0.000,0
1749428449.287,-109.863,-198.730,-131.348,-160.645,0.000,0
1749428449.291,-122.070,-120.605,-139.160,-168.457,0.000,0
1749428449.294,-118.652,-3.418,-149.414,-183.594,0.000,0
1749428449.298,-81.543,110.352,-116.699,-137.207,0.000,0
1749428449.302,-86.914,171.387,-107.910,-127.930,0.000,0
1749428449.306,-144.531,193.359,-138.184,-187.988,0.000,0
1749428449.310,-173.828,221.680,-144.043,-209.961,0.000,0
1749428449.314,-165.527,249.512,-134.766,-210.938,0.000,0
1749428449.318,-131.836,290.527,-121.094,-189.941,0.000,0
1749428449.322,-121.094,361.816,-104.980,-157.715,0.000,0
1749428449.326,-116.699,459.473,-100.098,-154.297,0.000,0
1749428449.329,-93.750,580.566,-104.492,-164.062,0.000,0
1749428449.333,-78.125,685.547,-96.191,-149.902,0.000,0
1749428449.337,-55.176,749.023,-79.102,-124.512,0.000,0
1749428449.341,-45.410,782.227,-71.289,-115.723,0.000,0
1749428449.345,-56.152,795.410,-66.895,-91.309,0.000,0
1749428449.349,-63.477,791.504,-50.781,-67.383,0.000,0
1749428449.353,-69.336,791.016,-57.617,-77.148,0.000,0
1749428449.357,-76.172,793.457,-73.242,-89.844,0.000,0
1749428449.361,-73.730,788.086,-74.219,-104.004,0.000,0
1749428449.365,-62.012,771.973,-73.730,-108.398,0.000,0
1749428449.369,-49.805,751.953,-62.988,-85.938,0.000,0
1749428449.372,-37.109,728.516,-54.199,-65.918,0.000,0
1749428449.376,-27.832,704.590,-54.199,-71.289,0.000,0
1749428449.380,-16.602,691.406,-56.152,-70.312,0.000,0
1749428449.384,-3.418,676.758,-54.199,-57.129,0.000,0
1749428449.388,-5.859,657.227,-48.340,-52.734,0.000,0
1749428449.392,-3.418,649.414,-41.992,-48.828,0.000,0
1749428449.396,-0.488,641.602,-37.598,-38.086,0.000,0
1749428449.400,10.742,631.836,-35.645,-27.832,0.000,0
1749428449.404,28.809,622.559,-28.809,-14.160,0.000,0
1749428449.408,19.531,604.004,-18.555,-13.672,0.000,0
1749428449.412,-4.883,574.219,-25.391,-40.039,0.000,0
1749428449.416,-37.598,518.555,-52.246,-74.707,0.000,0
1749428449.419,-28.320,490.234,-42.969,-59.570,0.000,0
1749428449.423,6.836,495.605,-13.184,-11.230,0.000,0
1749428449.427,25.879,466.797,-2.930,1.953,0.000,0
1749428449.431,59.570,412.109,23.438,13.184,0.000,0
1749428449.435,59.082,370.605,32.715,27.832,0.000,0
1749428449.439,28.809,334.473,8.789,11.719,0.000,0
1749428449.443,9.277,290.039,-6.836,-23.926,0.000,0
1749428449.447,-13.184,245.605,-23.438,-44.922,0.000,0
1749428449.451,-10.254,221.191,-22.461,-42.480,0.000,0
1749428449.455,3.418,221.191,-14.160,-38.574,0.000,0
1749428449.459,14.160,225.586,-5.371,-20.508,0.000,0
1749428449.462,32.715,221.191,15.137,6.836,0.000,0
1749428449.466,45.410,218.262,16.602,13.184,0.000,0
1749428449.470,64.941,235.352,16.113,34.180,0.000,0
1749428449.474,89.844,250.000,43.457,60.547,0.000,0
1749428449.478,52.734,222.656,41.992,30.273,0.000,0
1749428449.482,3.418,195.801,16.602,-2.441,0.000,0
1749428449.486,-4.883,196.777,11.719,-3.906,0.000,0
1749428449.490,0.977,199.707,11.230,-9.766,0.000,0
1749428449.494,7.812,180.664,8.789,-9.766,0.000,0
1749428449.498,1.953,168.457,-3.906,-22.461,0.000,0
1749428449.501,1.465,169.434,-7.324,-23.926,0.000,0
1749428449.505,17.090,165.039,2.930,-7.812,0.000,0
1749428449.509,10.254,166.992,1.465,-11.719,0.000,0
1749428449.513,1.465,177.734,-0.977,-24.414,0.000,0
1749428449.517,11.719,189.453,-5.371,-25.391,0.000,0
1749428449.521,2.930,193.359,4.883,-17.090,0.000,0
1749428449.525,-6.836,204.102,19.531,-25.879,0.000,0
1749428449.529,9.277,217.773,10.254,-22.461,0.000,0
1749428449.533,23.438,234.863,7.324,2.441,0.000,0
1749428449.537,8.301,236.328,28.809,7.324,0.000,0
1749428449.541,-3.906,216.309,34.180,-25.879,0.000,0
1749428449.544,-23.438,194.336,18.066,-47.852,0.000,0
1749428449.548,-39.062,176.758,11.230,-46.875,0.000,0
1749428449.552,-27.832,65.918,13.672,-42.480,0.000,0
1749428449.556,-12.207,-104.492,16.602,-28.809,0.000,0
1749428449.560,-3.906,-179.199,14.648,-19.531,0.000,0
1749428449.564,0.977,-181.641,5.371,-25.391,0.000,0
1749428449.568,1.465,-164.062,6.348,-17.578,0.000,0
1749428449.572,-4.883,-167.969,3.418,-16.113,0.000,0
1749428449.576,10.742,-191.406,-7.324,-17.090,0.000,0
1749428449.580,6.836,-226.074,-13.184,-14.160,0.000,0
1749428449.584,-21.484,-285.645,-30.273,-32.227,0.000,0
1749428449.587,-24.902,-326.660,-48.828,-33.691,0.000,0
1749428449.591,-25.879,-308.105,-42.969,-27.344,0.000,0
1749428449.595,-63.477,-288.086,-56.641,-52.246,0.000,0
1749428449.599,-83.496,-299.316,-88.867,-64.941,0.000,0
1749428449.603,-77.148,-303.223,-98.633,-65.918,0.000,0
1749428449.607,-60.059,-266.113,-77.637,-62.500,0.000,0
1749428449.611,-68.359,-225.098,-76.172,-72.754,0.000,0
1749428449.615,-173.340,-259.766,-185.547,-174.805,0.000,0
1749428449.619,-283.691,-309.082,-318.359,-290.527,0.000,0
1749428449.623,-354.980,-317.383,-376.953,-364.258,0.000,0
1749428449.626,-388.672,-276.855,-376.465,-384.766,0.000,0
1749428449.630,-400.391,-241.211,-403.320,-398.438,0.000,0
1749428449.634,-404.297,-213.867,-429.199,-404.297,0.000,0
1749428449.638,-372.070,-226.562,-412.109,-365.234,0.000,0
1749428449.642,-356.445,-290.039,-392.578,-348.633,0.000,0
1749428449.646,-377.441,-313.965,-379.883,-349.609,0.000,0
1749428449.650,-383.789,-300.781,-381.348,-343.262,0.000,0
1749428449.654,-362.793,-275.391,-374.512,-328.125,0.000,0
1749428449.658,-342.773,-246.582,-347.656,-306.641,0.000,0
1749428449.662,-348.633,-244.629,-337.402,-297.363,0.000,0
1749428449.666,-335.938,-253.418,-323.242,-284.668,0.000,0
1749428449.670,-298.828,-227.539,-281.250,-252.930,0.000,0
1749428449.673,-268.066,-200.684,-244.629,-223.145,0.000,0
1749428449.677,-208.496,-147.461,-212.891,-174.805,0.000,0
1749428449.681,-141.602,-94.727,-172.852,-106.934,0.000,0
1749428449.685,-159.180,-130.371,-152.344,-120.117,0.000,0
1749428449.689,-210.449,-184.570,-159.180,-170.410,0.000,0
1749428449.693,-217.285,-195.312,-159.180,-169.434,0.000,0
1749428449.697,-198.242,-195.801,-151.855,-151.367,0.000,0
1749428449.701,-174.316,-200.684,-142.090,-119.141,0.000,0
1749428449.705,-166.992,-196.289,-126.953,-113.281,0.000,0
1749428449.708,-163.086,-196.289,-109.375,-102.051,0.000,0
1749428449.713,-151.367,-198.242,-99.609,-93.262,0.000,0
1749428449.716,-136.230,-196.777,-90.820,-94.727,0.000,0
1749428449.720,-130.859,-194.824,-76.172,-92.773,0.000,0
1749428449.724,-131.836,-179.688,-68.848,-96.191,0.000,0
1749428449.728,-125.000,-174.316,-66.406,-106.934,0.000,0
1749428449.732,-112.305,-196.289,-57.617,-103.027,0.000,0
1749428449.736,-98.633,-198.242,-50.781,-72.754,0.000,0
1749428449.740,-69.824,-176.758,-47.363,-38.086,0.000,0
1749428449.744,-116.211,-204.590,-63.477,-79.102,0.000,0
1749428449.748,-203.613,-247.559,-81.055,-161.133,0.000,0
1749428449.751,-201.660,-236.328,-74.219,-163.086,0.000,0
1749428449.755,-165.039,-212.891,-63.477,-133.301,0.000,0
1749428449.759,0.000,-194.824,-48.828,-103.027,0.000,0
1749428449.763,0.000,-189.941,-38.086,-82.031,0.000,0
1749428449.767,0.000,-190.430,-29.785,-62.500,0.000,0
1749428449.771,0.000,-183.105,-24.902,-55.176,0.000,0
1749428449.775,0.000,-178.223,-25.391,-60.547,0.000,0
1749428449.779,0.000,-176.270,-30.273,-49.805,0.000,0
1749428449.783,0.000,-173.828,-29.785,-33.203,0.000,0
1749428449.787,0.000,-173.828,-18.555,-22.949,0.000,0
1749428449.791,0.000,-172.852,-11.719,-13.184,0.000,0
1749428449.795,0.000,-170.410,-13.184,-18.555,0.000,0
1749428449.798,0.000,-169.434,-17.578,-7.812,0.000,0
1749428449.802,0.000,-151.367,-7.812,16.113,0.000,0
1749428449.806,29.297,-148.438,-7.812,29.297,0.000,0
1749428449.810,2.930,-180.176,-27.832,-3.906,0.000,0
1749428449.814,-19.043,-184.570,-36.133,-24.902,0.000,0
1749428449.818,-16.602,-180.176,-34.668,-16.113,0.000,0
1749428449.822,-7.812,-176.270,-27.832,-2.930,0.000,0
1749428449.826,-3.418,-160.156,-26.367,-1.953,0.000,0
1749428449.830,5.859,-152.344,-19.531,-17.578,0.000,0
1749428449.834,15.625,-139.648,-3.418,-4.883,0.000,0
1749428449.838,31.738,-124.512,3.906,-1.953,0.000,0
1749428449.841,38.086,-129.883,0.488,-1.953,0.000,0
1749428449.845,31.250,-141.113,-1.953,-0.977,0.000,0
1749428449.849,30.762,-146.484,-5.859,0.488,0.000,0
1749428449.853,36.621,-148.926,0.977,19.531,0.000,0
1749428449.857,52.734,-130.859,20.020,41.016,0.000,0
1749428449.861,39.062,-130.371,13.184,33.691,0.000,0
1749428449.865,14.160,-149.902,-10.742,12.207,0.000,0
1749428449.869,16.113,-138.184,-11.230,7.324,0.000,0
1749428449.873,25.879,-119.629,-1.465,10.742,0.000,0
1749428449.877,28.320,-115.723,1.953,9.277,0.000,0
1749428449.880,34.668,-116.211,4.395,3.906,0.000,0
1749428449.884,38.086,-119.629,12.695,19.043,0.000,0
1749428449.888,39.551,-125.488,17.578,26.855,0.000,0
1749428449.892,42.969,-151.367,12.207,10.742,0.000,0
1749428449.896,34.668,-181.152,6.836,2.441,0.000,0
1749428449.900,29.785,-189.941,5.371,4.883,0.000,0
1749428449.904,24.902,-193.359,5.371,11.719,0.000,0
1749428449.908,18.555,-194.824,8.789,14.160,0.000,0
1749428449.912,6.348,-190.430,3.906,4.883,0.000,0
1749428449.916,9.277,-187.500,0.000,0.977,0.000,0
1749428449.920,24.414,-169.434,5.371,3.418,0.000,0
1749428449.923,16.602,-133.301,7.324,4.883,0.000,0
1749428449.927,9.277,-110.840,2.441,-4.883,0.000,0
1749428449.931,0.977,-106.934,-1.465,-13.672,0.000,0
1749428449.935,4.395,-100.098,9.277,2.930,0.000,0
1749428449.939,6.348,-97.656,16.113,5.859,0.000,0
1749428449.943,1.465,-98.633,9.766,-2.930,0.000,0
1749428449.947,6.836,-98.633,0.488,-12.695,0.000,0
1749428449.951,4.395,-102.539,-6.836,-22.949,0.000,0
1749428449.955,1.953,-102.051,-0.977,-13.184,0.000,0
1749428449.959,-0.977,-103.027,3.906,-7.812,0.000,0
1749428449.963,0.977,-101.562,4.395,-22.949,0.000,0
1749428449.966,18.066,-100.098,1.465,-28.320,0.000,0
1749428449.970,21.484,-99.121,7.324,-9.766,0.000,0
1749428449.974,4.395,-93.750,13.184,-14.160,0.000,0
1749428449.978,-11.230,-91.309,7.324,-27.832,0.000,0
1749428449.982,-9.277,-79.102,12.207,-19.043,0.000,0
1749428449.986,-7.812,-75.195,11.719,-15.137,0.000,0
1749428449.990,-16.113,-93.750,0.488,-34.668,0.000,0
1749428449.994,-32.227,-104.004,-6.836,-50.781,0.000,0
1749428449.998,-40.039,-97.656,-11.230,-47.852,0.000,0
1749428450.002,-28.320,-93.750,-12.207,-31.738,0.000,0
1749428450.005,34.180,-55.664,29.785,18.066,0.000,0
1749428450.009,55.176,-29.297,51.758,34.180,0.000,0
1749428450.013,-28.320,-72.754,2.441,-23.438,0.000,0
1749428450.017,-79.102,-103.027,-16.113,-62.012,0.000,0
1749428450.021,-59.082,-102.051,-0.977,-56.152,0.000,0
1749428450.025,-35.156,-90.820,13.184,-45.410,0.000,0
1749428450.029,-31.738,-81.543,20.508,-38.086,0.000,0
1749428450.033,-22.461,-78.125,21.484,-23.438,0.000,0
1749428450.037,-2.441,-72.754,27.344,-21.484,0.000,0
1749428450.041,9.277,-68.848,34.668,-9.277,0.000,0
1749428450.045,-2.441,-73.730,26.855,-0.977,0.000,0
1749428450.048,6.836,-72.754,17.090,-6.348,0.000,0
1749428450.052,30.762,-74.707,22.949,-4.883,0.000,0
1749428450.056,13.184,-86.914,17.578,-7.324,0.000,0
1749428450.060,-13.184,-93.262,4.883,-17.578,0.000,0
1749428450.064,-19.043,-100.098,0.488,-19.531,0.000,0
1749428450.068,-19.043,-105.957,0.000,-9.766,0.000,0
1749428450.072,-24.902,-97.168,9.277,-2.930,0.000,0
1749428450.076,-18.555,-88.379,10.254,-1.953,0.000,0
1749428450.080,-4.883,-87.402,2.930,-16.602,0.000,0
1749428450.083,-20.508,-86.914,1.465,-27.832,0.000,0
1749428450.088,-19.531,-81.055,6.836,-17.090,0.000,0
1749428450.091,-11.719,-82.520,9.766,-7.324,0.000,0
1749428450.095,-11.719,-87.402,4.883,-16.113,0.000,0
1749428450.099,7.324,-71.777,14.648,-11.230,0.000,0
1749428450.103,16.602,-66.895,31.250,-6.348,0.000,0
1749428450.107,8.301,-72.266,35.156,-14.160,0.000,0
1749428450.111,3.418,-78.125,20.996,-10.254,0.000,0
1749428450.115,1.465,-81.543,10.254,-7.324,0.000,0
1749428450.119,4.395,-75.684,24.902,-4.395,0.000,0
1749428450.123,21.973,-70.312,34.668,7.812,0.000,0
1749428450.126,25.879,-68.848,30.762,17.578,0.000,0
1749428450.130,32.715,-64.453,34.180,21.484,0.000,0
1749428450.134,44.434,-57.617,40.039,24.902,0.000,0
1749428450.138,29.785,-62.012,37.109,20.020,0.000,0
1749428450.142,12.207,-67.871,35.645,9.277,0.000,0
1749428450.146,18.555,-63.965,35.645,3.906,0.000,0
1749428450.150,29.297,-58.594,36.133,11.230,0.000,0
1749428450.154,23.438,-69.824,37.598,15.625,0.000,0
1749428450.158,15.137,-71.777,31.738,12.695,0.000,0
1749428450.162,0.000,-68.359,25.879,4.395,0.000,0
1749428450.166,-7.324,-70.801,24.902,7.812,0.000,0
1749428450.169,5.859,-69.336,26.367,15.137,0.000,0
1749428450.173,13.184,-67.383,19.531,9.277,0.000,0
1749428450.177,6.348,-63.965,16.602,5.859,0.000,0
1749428450.181,8.301,-66.406,19.043,-3.906,0.000,0
1749428450.185,7.812,-74.707,16.113,2.441,0.000,0
1749428450.189,8.789,-68.359,17.578,15.137,0.000,0
1749428450.193,23.926,-62.988,20.508,8.301,0.000,0
1749428450.197,19.043,-74.707,10.742,-6.836,0.000,0
1749428450.201,20.508,-78.613,8.789,-1.465,0.000,0
1749428450.205,3.906,-70.312,22.949,1.465,0.000,0
1749428450.209,-6.836,-68.359,27.832,-13.184,0.000,0
1749428450.212,0.000,-64.453,26.367,-20.996,0.000,0
1749428450.216,-1.465,-61.523,38.086,-20.020,0.000,0
1749428450.220,-7.324,-67.871,36.621,-22.461,0.000,0
1749428450.224,-18.555,-70.312,28.809,-34.180,0.000,0
1749428450.228,-32.227,-65.918,39.062,-44.922,0.000,0
1749428450.232,-56.152,-75.684,36.133,-58.105,0.000,0
1749428450.236,-60.547,-87.402,29.297,-65.430,0.000,0
1749428450.240,-51.270,-84.473,36.133,-61.523,0.000,0
1749428450.244,-78.613,-94.238,13.672,-83.496,0.000,0
1749428450.248,-118.164,-118.652,-22.461,-134.766,0.000,0
1749428450.252,-128.418,-130.859,-29.297,-150.879,0.000,0
1749428450.255,-145.508,-147.461,-43.457,-153.809,0.000,0
1749428450.259,-170.898,-178.223,-69.824,-180.176,0.000,0
1749428450.263,-164.551,-184.082,-64.941,-184.082,0.000,0
1749428450.267,-136.230,-165.527,-41.016,-168.945,0.000,0
1749428450.271,-122.070,-164.062,-33.203,-153.320,0.000,0
1749428450.275,-135.742,-170.898,-48.828,-173.828,0.000,0
1749428450.279,-130.859,-157.715,-59.082,-168.457,0.000,0
1749428450.283,-100.098,-139.160,-35.156,-127.441,0.000,0
1749428450.287,-106.934,-141.113,-20.996,-124.512,0.000,0
1749428450.291,-100.098,-137.695,-22.949,-124.023,0.000,0
1749428450.295,-60.547,-102.051,-5.371,-95.703,0.000,0
1749428450.298,-60.059,-106.445,7.812,-88.379,0.000,0
1749428450.302,-109.375,-157.227,-23.438,-137.695,0.000,0
1749428450.306,-145.996,-165.039,-54.688,-169.922,0.000,0
1749428450.310,-154.297,-146.484,-66.895,-174.805,0.000,0
1749428450.314,-152.344,-136.719,-76.660,-177.734,0.000,0
1749428450.318,-118.164,-110.840,-79.102,-147.461,0.000,0
1749428450.322,-104.492,-96.680,-86.914,-127.441,0.000,0
1749428450.326,-140.137,-104.492,-97.656,-148.926,0.000,0
1749428450.330,-144.043,-104.004,-95.703,-157.715,0.000,0
1749428450.334,-132.324,-117.188,-106.934,-153.809,0.000,0
1749428450.338,-126.465,-128.418,-103.027,-132.812,0.000,0
1749428450.341,-113.281,-115.723,-81.055,-116.699,0.000,0
1749428450.345,-111.816,-119.629,-82.031,-128.418,0.000,0
1749428450.349,-97.168,-142.578,-82.031,-125.000,0.000,0
1749428450.353,-78.613,-145.996,-75.195,-111.816,0.000,0
1749428450.357,-62.012,-121.094,-60.059,-74.219,0.000,0
1749428450.361,-55.664,-116.699,-55.664,-56.152,0.000,0
1749428450.365,-95.215,-151.367,-75.195,-92.285,0.000,0
1749428450.369,-114.258,-171.875,-87.891,-113.281,0.000,0
1749428450.373,-98.633,-170.410,-83.496,-94.727,0.000,0
1749428450.377,-86.914,-165.527,-86.914,-91.309,0.000,0
1749428450.380,-76.172,-165.527,-95.215,-93.750,0.000,0
1749428450.384,-49.805,-155.273,-80.566,-61.523,0.000,0
1749428450.388,-14.648,-141.113,-62.500,-29.785,0.000,0
1749428450.392,-3.906,-137.207,-51.758,-13.672,0.000,0
1749428450.396,-31.738,-157.715,-67.871,-26.855,0.000,0
